SURNAME NAME FINAL_POINTS 
Surname25585 Name65544 3.5
Surname25586 Name69664 3.7
Surname25590 Name52087 4.23
Surname25591 Name6983 4.15
Surname25593 Name24485 4.8
Surname25598 Name22923 4.54
Surname25598 Name1209 4.45
Surname2560 Name72448 1.99
Surname25600 Name75827 3.03
Surname25601 Name27503 2.91
Surname25601 Name70028 3.4
Surname25602 Name52603 3.81
Surname25605 Name99977 3.41
Surname25606 Name82704 3.45
Surname25608 Name78186 3.68
Surname2561 Name98349 3.86
Surname25613 Name26578 3.15
Surname25616 Name24174 3.63
Surname25617 Name46105 2.2
Surname25617 Name23681 3.2
Surname25628 Name77407 2.9
Surname25628 Name81033 4.5
Surname25629 Name56144 3.13
Surname25629 Name13705 3.2
Surname25629 Name60217 2.23
Surname25631 Name7892 1.78
Surname25632 Name81740 4.38
Surname25632 Name68388 2.9
Surname25634 Name31296 1.9
Surname25634 Name12291 3.96
Surname25636 Name96780 4
Surname2564 Name62409 3.41
Surname2564 Name38046 1.93
Surname25646 Name36967 4.7
Surname25648 Name24593 4.45
Surname25650 Name19462 2.41
Surname25652 Name58123 2.73
Surname25653 Name74176 4.09
Surname25654 Name1399 2.68
Surname25654 Name57337 3.2
Surname25656 Name24964 3.38
Surname25658 Name66837 1.6
Surname25659 Name8061 4.92
Surname2566 Name79419 3.7
Surname25660 Name59573 4.18
Surname25663 Name60380 4.16
Surname25666 Name29216 1.83
Surname25668 Name66373 3.07
Surname25669 Name57646 4.44
Surname2567 Name422 2.05
Surname25675 Name30042 3.85
Surname25675 Name57045 2.79
Surname25676 Name16254 3.05
Surname25679 Name29759 3.05
Surname25679 Name24582 4.13
Surname25680 Name25741 2.75
Surname25682 Name37264 2.47
Surname25683 Name14693 3.5
Surname25684 Name52345 3.1
Surname25686 Name62245 2.75
Surname25689 Name61739 3.9
Surname25693 Name85422 3.41
Surname25694 Name64804 3.2
Surname25696 Name39813 3.35
Surname25697 Name36924 3.38
Surname25698 Name9129 4.57
Surname25698 Name56725 2.6
Surname25699 Name32148 2.7
Surname257 Name90625 3.5
Surname2570 Name34408 3.8
Surname25701 Name18426 4.6
Surname25702 Name78731 2.16
Surname25704 Name75639 1.75
Surname25704 Name63176 4.3
Surname25712 Name62504 3.6
Surname25713 Name20751 2.01
Surname25714 Name33933 2.68
Surname25715 Name75377 2.2
Surname25715 Name70452 2.8
Surname25715 Name82028 2.96
Surname2572 Name7054 3.72
Surname25722 Name42801 1.98
Surname25723 Name47878 2.75
Surname25724 Name42277 3.2
Surname25725 Name95347 3.57
Surname25727 Name58633 2.29
Surname25728 Name86382 4.6
Surname2573 Name31829 2.65
Surname2573 Name4178 2.9
Surname25730 Name80542 2.02
Surname25730 Name86476 4.48
Surname25732 Name58025 4.5
Surname25738 Name30193 2.9
Surname25740 Name85170 3.96
Surname25743 Name1808 3.1
Surname25743 Name80790 4.34
Surname25747 Name93603 4.9
Surname25747 Name83034 2.53
Surname25748 Name22353 2.99
Surname25749 Name60669 3.39
Surname2575 Name28148 3.3
Surname25752 Name95615 4.53
Surname25756 Name38907 4.27
Surname25757 Name97323 4.83
Surname25762 Name80261 2.45
Surname25763 Name3419 3
Surname25764 Name48664 4.25
Surname25766 Name94255 3.56
Surname25766 Name79343 1.8
Surname25767 Name20471 3.6
Surname25767 Name69677 3.81
Surname25769 Name13205 3.77
Surname25770 Name87427 3.1
Surname25772 Name23467 1.8
Surname25775 Name24412 3.75
Surname25775 Name72644 2.39
Surname25779 Name50864 2.8
Surname2578 Name87039 2.77
Surname2578 Name64977 4
Surname25783 Name13706 4.13
Surname25784 Name60942 4.75
Surname25786 Name60295 3.02
Surname25790 Name18082 2.5
Surname25796 Name5829 4.21
Surname25797 Name33713 4.94
Surname25798 Name60355 3.08
Surname2580 Name45314 3.7
Surname25802 Name95664 2.93
Surname25805 Name86864 2.02
Surname25808 Name4755 3.6
Surname25808 Name20 3
Surname25809 Name51879 2.69
Surname25811 Name35184 2.62
Surname25812 Name56935 3.2
Surname25815 Name80072 2.35
Surname25818 Name50025 3.05
Surname25826 Name21677 4.64
Surname25826 Name48662 3.15
Surname25827 Name43224 3.53
Surname25834 Name51201 3.25
Surname25840 Name69246 4.77
Surname25842 Name70213 3.28
Surname25842 Name64772 4.43
Surname2585 Name72792 3.1
Surname2585 Name84556 3.85
Surname25850 Name8492 4.96
Surname25852 Name79436 3.48
Surname25853 Name69709 3.65
Surname25855 Name78846 1.93
Surname25857 Name66148 3.64
Surname25857 Name85240 2.53
Surname25860 Name40912 3.84
Surname25865 Name57412 1.66
Surname25865 Name94404 4.63
Surname25866 Name67814 4.53
Surname25867 Name25210 3.47
Surname25869 Name24883 3.45
Surname2587 Name97747 4.6
Surname25873 Name84838 3.96
Surname25875 Name22769 4.2
Surname25878 Name55752 3.21
Surname25879 Name25432 4.38
Surname25879 Name83223 4.05
Surname25885 Name30697 4.74
Surname25887 Name50213 4.78
Surname25888 Name60498 3.38
Surname25888 Name90507 1.85
Surname25889 Name92670 3.5
Surname2589 Name94699 4.87
Surname25890 Name89867 1.64
Surname25897 Name7865 2.81
Surname2590 Name41489 3.73
Surname25907 Name17427 2.66
Surname25908 Name1977 3.6
Surname2591 Name8703 4.79
Surname25912 Name33855 2.5
Surname25916 Name66654 2.16
Surname25916 Name8503 2.2
Surname25917 Name36408 3.55
Surname25917 Name15191 4.64
Surname25918 Name91808 4.79
Surname25920 Name4611 4.68
Surname25921 Name66102 3.5
Surname25923 Name87630 3.65
Surname25923 Name15457 2.01
Surname25932 Name61823 1.65
Surname25937 Name94685 3.98
Surname25939 Name11625 4.7
Surname2594 Name71607 3.9
Surname25940 Name59137 1.95
Surname25942 Name21301 2.93
Surname25942 Name90850 3.75
Surname25944 Name3207 3.51
Surname25944 Name85153 4.89
Surname25945 Name32320 3.17
Surname25946 Name81185 3.83
Surname25946 Name53068 2.9
Surname25948 Name22666 2.1
Surname25948 Name90143 4.1
Surname25949 Name90898 4.15
Surname25951 Name38997 4.95
Surname25952 Name47809 2.8
Surname25956 Name98938 4.75
Surname25956 Name10478 2.56
Surname25960 Name52076 4.05
Surname25961 Name99100 4.57
Surname25962 Name67578 3.47
Surname25966 Name86646 2.77
Surname25967 Name10249 2.54
Surname25968 Name44456 4.76
Surname25970 Name87217 4.3
Surname25971 Name72002 3.55
Surname25972 Name72356 2.45
Surname25973 Name73619 2.86
Surname25976 Name94439 4.48
Surname25977 Name38135 2.63
Surname25979 Name40263 4
Surname25979 Name16457 4.6
Surname25980 Name54784 2.64
Surname25981 Name89886 4.78
Surname25985 Name66806 3.11
Surname25991 Name97538 3.8
Surname25992 Name51556 4.36
Surname25993 Name16208 2.01
Surname25993 Name96168 3.43
Surname25998 Name22000 4.82
Surname260 Name78403 3.3
Surname26004 Name79069 3.7
Surname26004 Name39075 3.83
Surname26005 Name87607 1.9
Surname26007 Name37687 2.53
Surname26007 Name61335 3.05
Surname26009 Name72030 2.38
Surname26009 Name25120 2.2
Surname26011 Name22050 3.83
Surname26013 Name77524 2.93
Surname26013 Name13705 2.1
Surname26014 Name25553 4.45
Surname26017 Name94482 3.7
Surname26019 Name86797 3.02
Surname26020 Name81387 3.07
Surname26020 Name29215 3.34
Surname26020 Name90352 2.11
Surname26028 Name32942 4.2
Surname26028 Name1654 4.88
Surname26032 Name33635 2.53
Surname26035 Name51320 4.56
Surname26039 Name80955 4.83
Surname26042 Name53928 3.23
Surname26043 Name66902 3.31
Surname26043 Name13043 4.38
Surname26045 Name17238 3.66
Surname26046 Name58589 3.75
Surname26048 Name22683 3.57
Surname26049 Name51886 3.83
Surname2605 Name60264 2.35
Surname26052 Name39895 1.9
Surname26053 Name54257 4.93
Surname26055 Name1542 2.38
Surname26056 Name78766 3.7
Surname26058 Name88911 2.7
Surname26059 Name82548 2.77
Surname26059 Name91743 1.98
Surname26059 Name91901 2.48
Surname26060 Name91027 4.33
Surname26062 Name77324 3.9
Surname26063 Name63013 2.05
Surname2607 Name43164 4.9
Surname26071 Name65940 3.43
Surname26077 Name26608 2.23
Surname26077 Name72888 4.41
Surname26084 Name64065 4.8
Surname26085 Name60930 2.95
Surname26086 Name2193 3.8
Surname26087 Name90130 3.32
Surname26088 Name2709 3.25
Surname26089 Name11671 4.04
Surname26093 Name35676 2.32
Surname26096 Name6989 1.56
Surname26101 Name64181 4.9
Surname26101 Name39872 2.3
Surname26103 Name99114 4.83
Surname26105 Name54677 2.17
Surname26114 Name92399 1.94
Surname26115 Name9505 3.28
Surname26116 Name4831 2.9
Surname26122 Name68143 4.77
Surname26123 Name21712 2.26
Surname26124 Name99764 3.96
Surname26125 Name92548 4.8
Surname26125 Name91460 3.55
Surname26127 Name7059 4.51
Surname26128 Name34255 2.3
Surname26130 Name37207 4.2
Surname26133 Name13157 4.13
Surname26134 Name3672 4.5
Surname26135 Name29184 3.53
Surname26136 Name96142 2.27
Surname26138 Name60038 2.62
Surname26143 Name71716 3.68
Surname26149 Name70205 1.84
Surname2615 Name4099 4.3
Surname26150 Name25490 4
Surname26151 Name78301 1.95
Surname26153 Name80855 2.16
Surname26155 Name10341 4.39
Surname26155 Name91294 3.3
Surname26158 Name17387 2.83
Surname26159 Name95079 4.13
Surname26159 Name3675 2.8
Surname26159 Name89528 4.83
Surname26160 Name88260 4.27
Surname26162 Name93415 3.6
Surname26166 Name35091 4.96
Surname26168 Name167 2.23
Surname26169 Name27290 4.13
Surname2617 Name57877 4.17
Surname26174 Name76714 3.37
Surname26175 Name41978 4
Surname26183 Name42022 3.54
Surname26185 Name17899 2.28
Surname26186 Name48288 3.5
Surname26188 Name71651 2.96
Surname26189 Name63546 4.48
Surname2619 Name27293 1.93
Surname26191 Name87294 1.93
Surname26193 Name32234 2.09
Surname262 Name56360 2.6
Surname26201 Name33046 2.98
Surname26203 Name73944 2.37
Surname26205 Name97431 4.2
Surname26206 Name9747 4.42
Surname26207 Name56728 2.55
Surname26210 Name26884 1.96
Surname26211 Name55989 4.57
Surname26211 Name17501 3.77
Surname26212 Name49314 4.67
Surname26212 Name84365 3.3
Surname26215 Name13246 4.3
Surname26216 Name26058 2.29
Surname26217 Name32526 2.33
Surname26218 Name95296 2.3
Surname26221 Name31115 4.36
Surname26221 Name86314 3.6
Surname26225 Name74586 3.9
Surname26226 Name87664 3.53
Surname26226 Name98932 2.2
Surname26227 Name28288 4.09
Surname26229 Name16644 3.63
Surname2623 Name84064 1.98
Surname26231 Name9264 2.74
Surname26231 Name64768 2.3
Surname26235 Name25031 4.55
Surname26237 Name77230 4
Surname26239 Name74374 3.78
Surname26248 Name73661 4.8
Surname2625 Name71698 2.84
Surname26252 Name66944 3.6
Surname26254 Name47254 3.94
Surname26257 Name86463 2.05
Surname26258 Name91596 4.13
Surname26258 Name17862 1.38
Surname26260 Name93293 3.2
Surname26260 Name17683 2.79
Surname26261 Name83069 3.6
Surname26262 Name49037 2.26
Surname26263 Name50261 3.53
Surname26268 Name70487 1.75
Surname26269 Name83223 2.05
Surname26273 Name3000 4.3
Surname26274 Name44499 4.3
Surname26274 Name54545 3.6
Surname26275 Name89339 3.6
Surname26278 Name29480 3.9
Surname2628 Name61564 2.54
Surname26280 Name59958 3.9
Surname26281 Name17841 4.93
Surname26285 Name48560 3.8
Surname26287 Name88955 4.67
Surname26288 Name92444 1.6
Surname2629 Name38950 4.28
Surname26290 Name27219 3.67
Surname26294 Name19822 3.25
Surname26295 Name30587 3.1
Surname26299 Name26194 2
Surname2630 Name82757 2.05
Surname26300 Name11915 3.48
Surname26301 Name89448 2.29
Surname26304 Name19446 4.13
Surname26305 Name17672 4.33
Surname2631 Name71756 1.72
Surname26311 Name65577 3.78
Surname26312 Name85003 1.66
Surname26314 Name52833 4.5
Surname26314 Name17289 3.3
Surname26315 Name62902 3.95
Surname26316 Name83596 3.25
Surname26321 Name50172 4.15
Surname26321 Name42843 4.03
Surname26322 Name47112 4.08
Surname26323 Name14269 2.9
Surname26325 Name66617 4.74
Surname26325 Name47988 3.2
Surname26326 Name56484 2.28
Surname2633 Name75945 2.65
Surname26335 Name41480 3.75
Surname26336 Name74492 2.3
Surname26336 Name73844 3.87
Surname26336 Name66441 4.37
Surname26337 Name58466 4.38
Surname26338 Name1553 3.08
Surname26338 Name42523 4.65
Surname26339 Name48361 3.82
Surname2634 Name51119 2.58
Surname26340 Name87904 4.45
Surname26344 Name16877 2.7
Surname26344 Name94066 2.5
Surname26348 Name60514 3.49
Surname26348 Name73582 4.2
Surname26349 Name11284 3.79
Surname2635 Name97216 2.38
Surname26350 Name50610 3.08
Surname26350 Name22048 2.6
Surname26350 Name86986 3.54
Surname26352 Name90738 4.41
Surname26353 Name61772 4
Surname26354 Name90333 4.9
Surname26356 Name29486 3.33
Surname26357 Name31966 4.78
Surname26358 Name8028 2.77
Surname26359 Name49789 2.77
Surname26361 Name90506 4.1
Surname26368 Name10110 3.32
Surname26368 Name67617 4.2
Surname26369 Name31470 3.18
Surname26371 Name56904 3.6
Surname26374 Name46240 4.9
Surname26376 Name62049 3.8
Surname26376 Name50220 1.87
Surname2638 Name96635 4.55
Surname26382 Name43733 4.8
Surname26382 Name49954 4.17
Surname26383 Name10200 2.13
Surname26384 Name99945 4.7
Surname26384 Name39507 2.58
Surname26385 Name64039 4.1
Surname26389 Name43558 3.46
Surname2639 Name27900 4.63
Surname26390 Name36616 4.66
Surname26390 Name66265 2.54
Surname26396 Name47430 2.38
Surname26397 Name81350 2.05
Surname26399 Name75687 2.94
Surname264 Name69111 4.3
Surname264 Name95598 4.05
Surname264 Name55403 2.2
Surname264 Name82010 2.26
Surname2640 Name37544 2.05
Surname26403 Name96891 4.23
Surname26405 Name79772 2.86
Surname26408 Name89607 2.2
Surname26408 Name52798 2.78
Surname26409 Name26808 3.43
Surname26409 Name43009 4.63
Surname26410 Name34937 2.01
Surname26411 Name12470 3.43
Surname26412 Name42650 2.2
Surname26412 Name87994 4.93
Surname26412 Name1205 2.09
Surname26418 Name50177 1.8
Surname26418 Name17883 4.6
Surname2642 Name94913 3.4
Surname26430 Name6069 4.14
Surname26432 Name41623 2.99
Surname26433 Name69809 2.7
Surname26433 Name45952 2.35
Surname2644 Name52321 2.16
Surname26441 Name80942 3.53
Surname26441 Name24895 3.85
Surname26441 Name43351 4.7
Surname26448 Name78863 3.68
Surname26449 Name95244 2.08
Surname26451 Name31732 2.69
Surname26454 Name70893 2.17
Surname26454 Name25413 2.53
Surname26457 Name23974 3.24
Surname26457 Name6371 4.6
Surname2646 Name46868 3.55
Surname26466 Name46308 2.85
Surname26469 Name47503 1.7
Surname26469 Name32445 2.5
Surname2647 Name61026 2.9
Surname26472 Name49603 4.6
Surname26477 Name30788 2.45
Surname26478 Name35865 3.43
Surname26479 Name94479 1.9
Surname26481 Name88508 2.54
Surname26482 Name6444 4.67
Surname26483 Name94397 4.7
Surname26489 Name40933 4.17
Surname26494 Name86512 3.2
Surname26499 Name86049 1.77
Surname26500 Name27461 2.7
Surname26503 Name85096 3.23
Surname26505 Name50575 4.83
Surname26506 Name76118 4.41
Surname26508 Name29813 2.88
Surname26509 Name26903 2.83
Surname26509 Name18294 2.2
Surname26509 Name3837 2.3
Surname26514 Name42987 2.71
Surname26514 Name40179 1.93
Surname26516 Name72373 3.69
Surname26518 Name18898 3.4
Surname26518 Name90818 4.51
Surname2652 Name27614 3.13
Surname26522 Name74023 4.15
Surname26523 Name58591 2.35
Surname26525 Name98239 3.4
Surname26525 Name72968 4.6
Surname26526 Name62268 3.3
Surname26527 Name8826 2.73
Surname2653 Name82749 4.8
Surname26531 Name92415 4.88
Surname26531 Name72689 3.34
Surname26532 Name55630 3.78
Surname26536 Name20485 2.58
Surname26539 Name40750 2.65
Surname26539 Name95666 4.85
Surname26543 Name19098 4.3
Surname26545 Name16529 4.69
Surname26548 Name53721 4.25
Surname26549 Name39381 3.79
Surname26549 Name90412 4
Surname26549 Name32622 2.1
Surname2655 Name66618 2.78
Surname26551 Name77300 4.24
Surname26558 Name93792 4.9
Surname26559 Name73244 3.16
Surname26559 Name11744 3.51
Surname26560 Name18200 2.3
Surname26561 Name28215 3.6
Surname26562 Name22660 3.6
Surname26566 Name26326 3.93
Surname26568 Name98635 3.5
Surname26568 Name94104 2.43
Surname26570 Name99770 2.99
Surname26570 Name5732 2
Surname26572 Name80107 1.98
Surname26578 Name1034 3.51
Surname26580 Name42185 3.35
Surname26581 Name52343 3.84
Surname26586 Name1317 4.78
Surname26586 Name11294 2.44
Surname26589 Name81837 4.95
Surname26589 Name33003 3.75
Surname26589 Name98912 2.2
Surname26589 Name9932 4.42
Surname26590 Name66028 3.25
Surname26597 Name26004 2.4
Surname26598 Name15256 2.51
Surname26600 Name59732 2.96
Surname26602 Name81665 3.51
Surname26603 Name67403 4.9
Surname26605 Name66059 3.6
Surname26608 Name26602 4.34
Surname26608 Name54130 3.45
Surname26613 Name89174 3.45
Surname26614 Name27511 3.5
Surname26614 Name81924 1.6
Surname26616 Name31197 3.53
Surname26618 Name73107 4.57
Surname26624 Name53228 3.05
Surname26624 Name19954 3.65
Surname26625 Name75404 4.91
Surname26629 Name30431 4.5
Surname26629 Name85059 3.39
Surname2663 Name58536 2.43
Surname26633 Name24973 4.25
Surname26634 Name86625 4.05
Surname26641 Name68751 1.6
Surname26644 Name13240 4.7
Surname26649 Name8235 2.5
Surname26649 Name15726 3.82
Surname2665 Name4745 3.53
Surname26655 Name63930 4.6
Surname26657 Name14580 3.01
Surname26659 Name67409 2.97
Surname26662 Name33338 3.6
Surname26662 Name14087 4.85
Surname26663 Name32857 3.98
Surname26663 Name53369 4.7
Surname26665 Name19057 3.54
Surname2667 Name99065 3.3
Surname26670 Name82658 4.3
Surname26674 Name29696 4.9
Surname26678 Name72940 3.72
Surname26680 Name10179 4.56
Surname26680 Name43017 2.6
Surname26682 Name75706 2.57
Surname26682 Name54298 5
Surname26683 Name1101 3.05
Surname26684 Name57829 2.79
Surname26686 Name82860 3.6
Surname26687 Name98915 2.41
Surname26687 Name8318 3.98
Surname26690 Name48013 3.55
Surname26691 Name66148 1.9
Surname26692 Name92527 3.26
Surname26694 Name37930 4.85
Surname26696 Name13248 2.93
Surname26697 Name36816 4.9
Surname267 Name42833 3.68
Surname2670 Name41306 3.45
Surname26702 Name90667 4.63
Surname26702 Name54389 3.2
Surname26708 Name50044 2.26
Surname26708 Name81520 3.2
Surname26711 Name20853 4.36
Surname26713 Name4623 4.08
Surname26714 Name69304 4.78
Surname26715 Name17561 4.3
Surname26718 Name67692 3.04
Surname26719 Name86865 4.03
Surname26722 Name69429 3.6
Surname26722 Name95969 3.45
Surname26724 Name35818 4.64
Surname26727 Name1741 4.15
Surname26730 Name20279 4.2
Surname26732 Name48514 2.7
Surname26736 Name58448 2.35
Surname26739 Name1582 2.46
Surname26741 Name64872 3.9
Surname26742 Name697 4.9
Surname26742 Name48823 3.43
Surname26743 Name89840 2.68
Surname26744 Name13495 3
Surname26744 Name73791 3.78
Surname26747 Name94616 2
Surname26753 Name89316 2.84
Surname26753 Name10194 3.41
Surname26753 Name80905 4.76
Surname26755 Name49113 4.38
Surname26759 Name57019 4.1
Surname26761 Name59309 2.01
Surname26764 Name374 2.2
Surname26768 Name74768 3.7
Surname26768 Name18133 3
Surname26770 Name85730 4
Surname26773 Name49575 2.65
Surname26775 Name33657 2.3
Surname26777 Name4149 4.34
Surname2678 Name16952 4.16
Surname26780 Name30332 2.38
Surname26785 Name46817 3.81
Surname26787 Name16400 4
Surname26788 Name74568 2.69
Surname26789 Name75094 3.58
Surname26790 Name86239 4.55
Surname26791 Name67786 1.68
Surname26791 Name93003 4.3
Surname26792 Name96637 3.7
Surname26794 Name55852 3.38
Surname26795 Name8712 3.78
Surname26796 Name66975 4.66
Surname26799 Name42618 2.7
Surname26800 Name89869 3.43
Surname26801 Name4228 1.6
Surname26801 Name66180 4.4
Surname26802 Name29935 1.8
Surname26802 Name16125 3.63
Surname26804 Name81101 4.43
Surname2681 Name34629 1.6
Surname2681 Name60316 3.55
Surname2681 Name99077 4.8
Surname26810 Name49729 2.45
Surname26811 Name50931 3.81
Surname26814 Name30859 2.23
Surname26815 Name14628 1.9
Surname26818 Name38287 4.91
Surname26819 Name3805 4.17
Surname26822 Name85980 3.56
Surname26823 Name45462 4.25
Surname26824 Name10250 2.32
Surname26824 Name93299 4.4
Surname2683 Name7996 3.78
Surname26830 Name68264 3.2
Surname26831 Name22337 2.6
Surname26834 Name90716 3.3
Surname26835 Name86225 2.96
Surname26841 Name52061 5
Surname26842 Name45465 4
Surname26844 Name45672 3.97
Surname26847 Name13833 4.1
Surname26850 Name68885 3.51
Surname26850 Name1576 3.07
Surname26851 Name56945 2.63
Surname26854 Name51144 3.7
Surname26854 Name36915 2.09
Surname26858 Name7931 1.97
Surname26860 Name53257 4.4
Surname26861 Name86846 1.94
Surname26861 Name27836 3.68
Surname26862 Name34904 3
Surname26863 Name20154 4.13
Surname26867 Name48176 3.78
Surname26869 Name51847 4.23
Surname26869 Name49893 2.2
Surname26870 Name14974 2.55
Surname26871 Name96742 4.15
Surname26872 Name96197 4.64
Surname26873 Name64217 4.65
Surname26874 Name6632 4.88
Surname26876 Name18249 4.87
Surname26883 Name66382 2.35
Surname26884 Name82586 2.5
Surname26887 Name64402 2.32
Surname26892 Name38418 2.7
Surname26892 Name33445 3.13
Surname26893 Name55764 4.9
Surname26895 Name85296 4.58
Surname26896 Name68057 4.3
Surname26896 Name64038 3.9
Surname26899 Name13506 2.96
Surname2690 Name5039 4.09
Surname26906 Name89320 2.6
Surname26908 Name29195 3.63
Surname26909 Name57603 3.78
Surname26909 Name13551 4.73
Surname2691 Name60303 4.06
Surname2691 Name11233 3.35
Surname26912 Name88182 1.87
Surname26913 Name37047 2.45
Surname26913 Name74495 2.6
Surname26914 Name13592 4.95
Surname26916 Name90902 4.4
Surname26918 Name69969 2.5
Surname26918 Name76809 2.4
Surname26919 Name45746 1.75
Surname2692 Name90482 3.7
Surname26920 Name7926 1.3
Surname26920 Name33500 2.9
Surname26920 Name97198 2.16
Surname26921 Name92216 4.53
Surname26924 Name58716 4.65
Surname26924 Name71255 4.94
Surname26928 Name56385 3.94
Surname26928 Name71487 2.74
Surname26931 Name56865 3.94
Surname26932 Name25494 2.5
Surname26933 Name456 4.6
Surname26935 Name1487 2.16
Surname26937 Name27740 4.23
Surname26937 Name75972 3.35
Surname26938 Name18901 2.73
Surname26938 Name37191 2
Surname26939 Name2475 2.75
Surname2694 Name17216 4.65
Surname26941 Name1525 3.68
Surname26945 Name2612 2.53
Surname26949 Name33889 4
Surname2695 Name76466 4.3
Surname2695 Name23041 4.9
Surname26952 Name74883 2.05
Surname26954 Name43987 2.13
Surname26960 Name43839 4.43
Surname26960 Name72459 3.97
Surname26961 Name56753 2.53
Surname26962 Name73805 3.86
Surname26963 Name67576 2.31
Surname26963 Name89287 3.66
Surname26963 Name80105 3.3
Surname26966 Name74157 4.27
Surname26968 Name32012 3.95
Surname26969 Name87643 4.6
Surname26969 Name74971 3.2
Surname2697 Name81780 2.35
Surname2697 Name97120 4.03
Surname26974 Name47135 3.37
Surname26977 Name59956 4.7
Surname26977 Name27168 2.5
Surname26979 Name55403 2.48
Surname26979 Name53235 3.51
Surname2698 Name70819 3.1
Surname26986 Name76245 3.15
Surname26990 Name89948 1.87
Surname26994 Name71097 4.53
Surname26994 Name70505 4.39
Surname26995 Name30217 2.75
Surname26995 Name93438 2.5
Surname26997 Name14829 3.2
Surname26997 Name19989 2.33
Surname27 Name33310 3.7
Surname27000 Name46599 3.77
Surname27000 Name91440 4.83
Surname27001 Name60309 2.1
Surname27002 Name58993 2.6
Surname27003 Name26589 3.79
Surname27004 Name29516 2.08
Surname27004 Name35304 2.87
Surname27006 Name7343 4.1
Surname27007 Name99013 4.85
Surname27008 Name16342 3.45
Surname27008 Name66420 4.03
Surname27012 Name69468 4.97
Surname27014 Name33364 4.4
Surname27015 Name21313 1.75
Surname27016 Name48823 3.86
Surname27020 Name10626 4.13
Surname27021 Name31122 3.31
Surname27022 Name37671 4
Surname27030 Name66355 4.15
Surname27036 Name26329 3.85
Surname27038 Name11951 3.6
Surname27039 Name98305 2.84
Surname2704 Name51864 4.9
Surname27040 Name21097 1.99
Surname27041 Name33664 2.15
Surname27043 Name38474 4.45
Surname27044 Name57406 1.75
Surname27044 Name54391 3.29
Surname27048 Name43578 2.1
Surname27052 Name65746 4.9
Surname27057 Name58991 2.17
Surname27057 Name99201 4.87
Surname27061 Name85688 3.84
Surname27063 Name22368 3.5
Surname27065 Name38266 4.05
Surname27066 Name58087 2.51
Surname27066 Name4738 3.62
Surname27067 Name44281 2.2
Surname27068 Name22001 4.89
Surname27071 Name8332 3.33
Surname27071 Name67862 2.7
Surname27072 Name39621 2.38
Surname27074 Name47110 4.4
Surname27078 Name18190 4.53
Surname27082 Name28098 4.94
Surname27083 Name82473 2.7
Surname27084 Name21691 2.64
Surname27085 Name48883 2.41
Surname27090 Name60316 4.78
Surname27091 Name57131 2.16
Surname27092 Name54330 2.8
Surname27094 Name15591 4.42
Surname27095 Name41156 1.96
Surname27096 Name9715 3.8
Surname27096 Name23268 4.55
Surname27096 Name59344 4
Surname27098 Name3903 2.1
Surname27099 Name25303 4.83
Surname271 Name33228 3.85
Surname271 Name35109 4
Surname2710 Name90306 3.93
Surname27101 Name58471 3.6
Surname27102 Name28711 3.51
Surname27103 Name30810 4.88
Surname27105 Name20465 4.09
Surname27107 Name79323 4.04
Surname27108 Name69561 4.43
Surname27109 Name41415 4.39
Surname27110 Name12615 1.75
Surname27111 Name52395 2.38
Surname27112 Name35674 2.67
Surname27113 Name95483 4.1
Surname27114 Name59746 2.85
Surname27116 Name3354 3.54
Surname27116 Name75957 4.15
Surname27117 Name21201 4.26
Surname27121 Name19064 4.3
Surname27122 Name96198 4.27
Surname27126 Name71333 4.05
Surname27128 Name24083 3.09
Surname27129 Name32337 3.16
Surname27130 Name39370 2.36
Surname27139 Name28158 2.2
Surname27139 Name29824 1.85
Surname27141 Name49156 2.3
Surname27147 Name54327 3.96
Surname27148 Name51750 2.7
Surname27149 Name49359 2.45
Surname27152 Name66393 3.3
Surname27152 Name4603 2.41
Surname27152 Name46478 2.05
Surname27157 Name39037 4.16
Surname27159 Name56424 2.9
Surname27159 Name56830 4.18
Surname27159 Name71489 1.45
Surname27160 Name79699 2.81
Surname27160 Name72288 4.77
Surname27161 Name54907 4.85
Surname27163 Name82273 3.42
Surname27166 Name63956 3.03
Surname27166 Name26250 3.56
Surname27166 Name16022 3.85
Surname27174 Name66468 4.8
Surname27175 Name89475 2.75
Surname27176 Name55471 3.3
Surname2718 Name39672 4.9
Surname2718 Name70511 3.7
Surname27180 Name95606 3.3
Surname27180 Name70600 3.78
Surname27180 Name47364 1.9
Surname27180 Name21317 4.7
Surname27183 Name51804 4.83
Surname27184 Name93561 2.38
Surname27187 Name22369 3
Surname27190 Name4595 4.2
Surname27190 Name71867 4.82
Surname27192 Name72917 4.93
Surname27194 Name15870 1.83
Surname27197 Name22646 3.7
Surname27198 Name40184 2.17
Surname27199 Name12545 4.58
Surname2720 Name66341 4.53
Surname27201 Name86659 3.3
Surname27208 Name74806 2.85
Surname27208 Name48922 2.28
Surname27209 Name68855 1.78
Surname27209 Name77473 3.17
Surname27209 Name45770 2.5
Surname27210 Name43669 2.13
Surname27214 Name61802 2
Surname27216 Name34196 4.52
Surname27217 Name41275 3.25
Surname27218 Name33594 1.15
Surname27220 Name8165 3.14
Surname27220 Name64140 3.78
Surname27223 Name75147 2.05
Surname27223 Name96579 4.82
Surname27224 Name18035 3.51
Surname27226 Name52342 3.8
Surname27227 Name53868 4.93
Surname27228 Name90617 3.33
Surname27229 Name99852 3.9
Surname2723 Name52382 1.48
