SURNAME NAME FINAL_POINTS 
Name1393 Surname9318 8.2
Name7572 Surname4791 2.35
Name6943 Surname5646 6.58
Name1000 Surname3233 1.15
Name4474 Surname1719 3.21
Name3146 Surname3782 7.84
Name566 Surname9521 2.65
Name7588 Surname4126 6.74
Name8388 Surname12 6.25
Name7626 Surname4775 7.65
Name1900 Surname6778 5.67
Name7922 Surname7674 7.68
Name9965 Surname3679 7.86
Name2353 Surname1565 2.94
Name5924 Surname9543 3.35
Name2093 Surname6813 8.15
Name1884 Surname4522 4.43
Name5102 Surname9038 6.8
Name8477 Surname9104 3.7
Name7160 Surname4613 3.47
Name1326 Surname1199 4.6
Name8942 Surname2272 4.3
Name5449 Surname9825 4.15
Name5828 Surname4867 3.65
Name1307 Surname3761 6.91
Name5315 Surname3455 2.99
Name7765 Surname6468 6.22
Name1679 Surname5210 6.7
Name9005 Surname3004 3
Name9329 Surname2665 2.84
Name458 Surname739 5
Name1489 Surname7288 4
Name1560 Surname7110 2.38
Name854 Surname3614 5.9
Name3618 Surname8911 2.66
Name3325 Surname382 7.67
Name5534 Surname5087 7.6
Name5393 Surname3587 4.4
Name9926 Surname9661 5.6
Name4294 Surname5014 7.71
Name8970 Surname5535 7.25
Name1438 Surname6822 5.9
Name2087 Surname6840 5.95
Name292 Surname5997 2.2
Name6867 Surname4377 2.84
Name7126 Surname6442 3.47
Name6045 Surname4717 2.6
Name1146 Surname824 6.59
Name5440 Surname6625 5.15
Name596 Surname3117 7.88
Name9659 Surname1278 6.12
Name9296 Surname5019 7.5
Name5568 Surname228 7.35
Name1366 Surname6184 5.04
Name5624 Surname1770 3.33
Name5123 Surname9820 4.67
Name3111 Surname8615 2.38
Name3947 Surname3937 2.38
Name6584 Surname3560 2.55
Name1297 Surname1341 3.9
Name4270 Surname7593 6.8
Name1841 Surname6895 2.83
Name9214 Surname7565 6.4
Name9183 Surname7160 7.67
Name9885 Surname701 7
Name1653 Surname984 4.96
Name6185 Surname8318 2.57
Name1330 Surname4457 6.7
Name6175 Surname791 3.19
Name5136 Surname8137 3.88
Name3239 Surname9986 7.06
Name2089 Surname8504 8.01
Name6610 Surname3607 6.25
Name4379 Surname3496 3.48
Name648 Surname7235 7.48
Name9999 Surname7409 8.01
Name4173 Surname8592 2.37
Name6016 Surname397 6.7
Name6970 Surname4320 7.5
Name9134 Surname9655 2.1
Name1554 Surname4827 3.35
Name2870 Surname9331 4.3
Name8146 Surname6362 6
Name4882 Surname991 7.33
Name6305 Surname6886 4.85
Name9501 Surname9011 7.59
Name3221 Surname6671 8.16
Name7904 Surname5975 4.4
Name6605 Surname9116 6.2
Name5015 Surname627 4.33
Name6093 Surname8759 2.36
Name4388 Surname6963 2.2
Name3271 Surname5882 3.4
Name3207 Surname8032 8
Name4636 Surname2602 3.7
Name6239 Surname958 7.68
Name524 Surname9685 7.6
Name4360 Surname2171 7
Name7572 Surname8603 3.2
Name9109 Surname8358 2.75
Name9414 Surname9595 5.12
Name9700 Surname3052 2.87
Name2046 Surname2208 1.79
Name2349 Surname2359 7.63
Name8119 Surname1800 6.78
Name1426 Surname7371 5.6
Name4799 Surname7235 7.66
Name7159 Surname8774 5.42
Name4810 Surname4199 3.69
Name296 Surname2068 6.8
Name8776 Surname475 7.3
Name267 Surname1398 7.35
Name2057 Surname4451 3.32
Name494 Surname9084 2.27
Name6327 Surname6045 4.81
Name8061 Surname9620 4.06
Name3294 Surname9707 4.1
Name7343 Surname4912 3.14
Name6796 Surname3586 3.83
Name2258 Surname1513 3
Name6964 Surname8943 6.67
Name9271 Surname5019 2.76
Name5084 Surname3398 6.43
Name8839 Surname4307 6.73
Name8068 Surname6949 6.09
Name662 Surname7949 2.9
Name2648 Surname6585 2.2
Name5123 Surname8158 5.15
Name7450 Surname9357 3.57
Name7318 Surname1924 2.73
Name8086 Surname684 2.65
Name5710 Surname2105 4.51
Name4634 Surname7926 2.44
Name5907 Surname7337 7.2
Name4553 Surname9364 2.87
Name4519 Surname227 4.18
Name4338 Surname8373 5.6
Name9826 Surname4040 4.26
Name6021 Surname4459 2.81
Name5453 Surname361 3.86
Name478 Surname2501 7.4
Name4309 Surname4716 3.53
Name2272 Surname3819 3.57
Name3377 Surname2279 7.7
Name5652 Surname6051 7.4
Name220 Surname9469 6.8
Name5667 Surname5822 5.6
Name6713 Surname3517 3.07
Name3344 Surname1482 4.11
Name7634 Surname4555 4.2
Name9979 Surname7793 3.6
Name9903 Surname8135 5.13
Name4116 Surname6577 3.4
Name2538 Surname9919 2.45
Name9447 Surname1503 5.73
Name8659 Surname1758 3.02
Name2398 Surname9239 5.3
Name7708 Surname2404 2.13
Name5946 Surname4648 7.1
Name3520 Surname9373 3.3
Name6130 Surname7698 2.26
Name7960 Surname2924 4.5
Name7160 Surname1617 3.23
Name6837 Surname8763 3.24
Name1990 Surname5547 7.3
Name5631 Surname8442 8.1
Name4298 Surname627 4.26
Name7164 Surname4886 3.34
Name573 Surname874 2.53
Name4451 Surname451 2.8
Name1790 Surname2509 3.82
Name1327 Surname6312 1.97
Name3718 Surname4778 7.1
Name9413 Surname1794 7.52
Name3094 Surname8658 6.4
Name7708 Surname2292 6.27
Name5472 Surname2711 3.75
Name6748 Surname1701 4.4
Name5988 Surname6787 4.75
Name6228 Surname2556 4
Name9896 Surname9668 7.1
Name693 Surname89 6.1
Name9499 Surname4755 6.2
Name6683 Surname4918 3.83
Name9533 Surname4173 5.84
Name5116 Surname3946 3.25
Name5140 Surname7806 2.9
Name3244 Surname2708 7.63
Name7218 Surname5326 2.05
Name1106 Surname6256 6.7
Name6456 Surname8608 7.3
Name9262 Surname3797 2.38
Name6096 Surname553 4.91
Name7470 Surname187 5.96
Name9981 Surname5032 6.3
Name9421 Surname160 4.8
Name2631 Surname9994 6.73
Name3016 Surname5960 1.9
Name6183 Surname3933 3.4
Name7183 Surname2779 4.96
Name7835 Surname7929 4.06
Name6117 Surname7115 5.97
Name4735 Surname7036 8.1
Name9844 Surname9647 5
Name5467 Surname3437 3.2
Name2882 Surname956 5.18
Name7219 Surname2342 6.1
Name7271 Surname8228 6.8
Name1598 Surname327 8.04
Name5418 Surname8550 3.96
Name8646 Surname215 4.3
Name2841 Surname4405 4.85
Name4265 Surname91 2.05
Name8873 Surname7194 3.41
Name2519 Surname3364 4.53
Name4773 Surname7875 2.67
Name3982 Surname1393 1.84
Name2215 Surname659 8.3
Name2352 Surname7197 2.07
Name2819 Surname4617 3.3
Name7619 Surname7855 4.95
Name9933 Surname2321 2.9
Name9055 Surname5954 7.07
Name3374 Surname8806 3.36
Name3610 Surname4859 7.2
Name9454 Surname1697 4.39
Name5225 Surname5344 8.18
Name9097 Surname4339 3.64
Name9501 Surname8714 3.32
Name7379 Surname4328 6.68
Name9250 Surname3397 5.79
Name4136 Surname7501 3.35
Name5048 Surname1080 1.9
Name9476 Surname35 6.1
Name952 Surname6757 8.18
Name3607 Surname3365 7.58
Name5233 Surname2338 2.7
Name4768 Surname4749 7.1
Name6261 Surname5767 7.86
Name5864 Surname789 4.76
Name3383 Surname3046 7.38
Name6847 Surname1505 5.33
Name5088 Surname422 3.45
Name1090 Surname4367 4.6
Name8799 Surname509 2.93
Name9797 Surname3560 2.5
Name1860 Surname8796 7.23
Name2480 Surname9551 5.2
Name7916 Surname3624 3.09
Name5530 Surname9315 6.03
Name400 Surname279 2.93
Name3858 Surname8235 4.5
Name3106 Surname3368 4.69
Name533 Surname5183 4.74
Name4450 Surname1769 1.85
Name4208 Surname2704 1.83
Name2396 Surname8864 6.05
Name2163 Surname8060 3.66
Name8289 Surname727 4.7
Name7407 Surname2633 6.8
Name7831 Surname9237 3.65
Name8224 Surname541 4.35
Name2005 Surname7768 6.9
Name4902 Surname4436 3.05
Name9055 Surname2735 6.7
Name8181 Surname8238 5.6
Name63 Surname3744 2.86
Name6356 Surname8296 7.1
Name2757 Surname2909 4.08
Name7 Surname886 7.07
Name8399 Surname3586 2.05
Name9251 Surname9721 5.48
Name2985 Surname5986 2.14
Name4503 Surname8144 4.63
Name7795 Surname5455 8.15
Name6982 Surname207 5.68
Name6361 Surname1199 3.85
Name4416 Surname9631 7.64
Name2899 Surname781 6.28
Name6041 Surname641 6.9
Name1985 Surname1132 4.05
Name3676 Surname1038 4.85
Name8709 Surname1255 4.91
Name4371 Surname4144 2.03
Name4400 Surname5379 2.2
Name409 Surname2335 2.16
Name1246 Surname9168 4.18
Name5530 Surname3747 2.2
Name4350 Surname285 2.75
Name917 Surname603 5.04
Name2003 Surname2955 8.17
Name1863 Surname580 3.64
Name4087 Surname8548 7.5
Name7324 Surname8935 6.34
Name808 Surname5525 4.09
Name6192 Surname4122 5.54
Name2038 Surname9965 2.58
Name8505 Surname6124 2.1
Name5137 Surname8910 3.33
Name5659 Surname842 7.03
Name3680 Surname3900 5.1
Name8154 Surname7967 2.26
Name9552 Surname6933 5.8
Name4561 Surname4078 3.3
Name5010 Surname6515 6.03
Name8758 Surname9787 5.57
Name7005 Surname8817 4.64
Name6044 Surname7701 3
Name8479 Surname6910 3.5
Name9086 Surname7268 5.3
Name8556 Surname7097 4.08
Name785 Surname281 8.27
Name5035 Surname1708 5.23
Name4376 Surname4590 4.45
Name3364 Surname8265 7.3
Name5326 Surname916 5.95
Name7150 Surname2337 1.3
Name2075 Surname7441 5.78
Name9412 Surname4094 2.39
Name7206 Surname1870 7.63
Name6168 Surname5921 4.96
Name5990 Surname7671 2.85
Name4133 Surname4751 7.33
Name9502 Surname8242 7.2
Name3882 Surname4355 3.45
Name2430 Surname5879 8.17
Name771 Surname6877 5.15
Name2969 Surname519 3.75
Name2035 Surname294 3.58
Name6900 Surname9558 6.35
Name8569 Surname3405 6.8
Name309 Surname994 7.48
Name4950 Surname8058 5
Name2020 Surname9007 4.4
Name9614 Surname7705 5.7
Name3644 Surname9230 3.23
Name2194 Surname8963 7.95
Name8163 Surname5446 4.5
Name9830 Surname6252 3
Name2452 Surname4207 3.64
Name7419 Surname8741 3.26
Name4990 Surname3118 2.86
Name6510 Surname8644 4.61
Name3795 Surname4526 3.42
Name7438 Surname6685 2.95
Name9600 Surname9872 5.28
Name9945 Surname9168 6.05
Name7062 Surname8488 3.27
Name7088 Surname2639 2.93
Name3017 Surname436 5.3
Name4159 Surname7142 3.36
Name2379 Surname7578 3.26
Name6245 Surname3148 5.5
Name7179 Surname3522 5.15
Name7794 Surname8694 3.79
Name1649 Surname2954 5.78
Name8007 Surname1970 6.5
Name2567 Surname5910 7.2
Name6169 Surname916 3.18
Name5981 Surname7516 1.81
Name757 Surname7377 2.84
Name9068 Surname1796 3.12
Name4773 Surname7287 6.3
Name6043 Surname623 3.39
Name1677 Surname4776 6.59
Name6413 Surname7059 3.43
Name5385 Surname4003 3.05
Name4569 Surname1288 2.71
Name5689 Surname9612 2.2
Name2490 Surname7455 7.76
Name2500 Surname2527 5.43
Name7999 Surname7039 8.25
Name9057 Surname3643 7.2
Name452 Surname1150 7.33
Name7228 Surname9194 7.33
Name2669 Surname1549 2.45
Name1165 Surname3968 2.6
Name3753 Surname7082 2.41
Name1336 Surname9188 1.81
Name5219 Surname7253 5.85
Name7813 Surname2588 2.42
Name9545 Surname6978 5.87
Name9667 Surname7408 4.18
Name8714 Surname3957 5.8
Name8099 Surname8175 1.6
Name6051 Surname2499 7.58
Name8049 Surname7386 5.2
Name2466 Surname8286 7.5
Name1877 Surname7633 4.1
Name8807 Surname9455 5.6
Name20 Surname6561 4.9
Name7065 Surname2425 5.4
Name6176 Surname9957 2.6
Name3658 Surname8830 4.59
Name5570 Surname8892 5.9
Name5099 Surname2288 7.45
Name5009 Surname7294 4.5
Name5679 Surname9701 3.64
Name885 Surname606 3.6
Name4494 Surname7180 4.08
Name1835 Surname9823 6.95
Name8867 Surname1401 3.4
Name6782 Surname1184 4.5
Name4838 Surname8782 7.74
Name8825 Surname7086 8.1
Name4426 Surname3093 3.2
Name4965 Surname2027 5.44
Name2651 Surname4001 6.3
Name1266 Surname7334 5.7
Name5685 Surname2176 7.73
Name815 Surname980 7.92
Name9921 Surname7486 7.1
Name991 Surname732 5.7
Name1985 Surname6084 6.8
Name9839 Surname170 7.28
Name1083 Surname760 3.6
Name593 Surname9035 3.57
Name4291 Surname5090 4.94
Name1701 Surname1209 2.6
Name7236 Surname8621 5.87
Name4184 Surname3049 2.3
Name6612 Surname7401 2.28
Name1532 Surname9456 8
Name7300 Surname114 5.13
Name3570 Surname7768 4.12
Name7818 Surname9617 6.43
Name6675 Surname100 3.91
Name5955 Surname7961 2.4
Name7152 Surname1454 2.75
Name4585 Surname499 1
Name6709 Surname4836 2.53
Name7668 Surname1903 1.9
Name8765 Surname6813 7.54
Name1003 Surname8651 5.76
Name6624 Surname9324 5.28
Name9974 Surname9305 6.84
Name899 Surname6349 5.49
Name8096 Surname106 5.43
Name2580 Surname9194 6.08
Name9103 Surname2100 3.63
Name2663 Surname3315 3.2
Name2050 Surname7687 5.23
Name7103 Surname4303 4.25
Name5809 Surname5466 5.85
Name1223 Surname7628 4.08
Name230 Surname8436 7.4
Name1925 Surname2969 2.68
Name3116 Surname7105 7.26
Name621 Surname3068 2.75
Name8606 Surname4283 5.03
Name6044 Surname2486 4.08
Name75 Surname3157 8.1
Name1000 Surname9438 5.96
Name8421 Surname4856 7.7
Name3290 Surname9400 5.93
Name8808 Surname6424 6.1
Name358 Surname1418 3.43
Name353 Surname9807 2.3
Name6147 Surname7864 5.78
Name5088 Surname5614 2.69
Name6557 Surname3232 4.94
Name2460 Surname9231 4.4
Name8797 Surname5939 6.85
Name3900 Surname611 1.94
Name4786 Surname495 4.8
Name122 Surname6923 5.2
Name9328 Surname3333 7.29
Name6185 Surname6048 4.67
Name3101 Surname8795 7.58
Name8731 Surname1978 7.76
Name1989 Surname1324 2
Name9099 Surname739 4.6
Name1832 Surname661 2.32
Name4608 Surname867 4.3
Name6401 Surname9555 2.3
Name996 Surname5622 2.73
Name912 Surname3174 3.6
Name3249 Surname3870 7.3
Name749 Surname97 2.23
Name3695 Surname7692 4.68
Name8878 Surname759 3.34
Name4246 Surname8320 2.9
Name876 Surname3892 7.76
Name2613 Surname9081 4.3
Name8180 Surname3532 5.5
Name8059 Surname5377 3.73
Name921 Surname8196 4.7
Name4386 Surname701 1.45
Name4148 Surname2597 2.73
Name8736 Surname4576 5.87
Name7551 Surname485 4.6
Name8957 Surname2706 4.66
Name1209 Surname7367 7.67
Name6391 Surname869 4.48
Name639 Surname8124 6.73
Name4276 Surname8649 2.94
Name7586 Surname136 3.5
Name3711 Surname5439 2.17
Name1141 Surname6484 5.48
Name801 Surname6460 3.55
Name3052 Surname1641 3.6
Name6928 Surname5886 7.57
Name6101 Surname6768 4.3
Name6149 Surname9266 6.54
Name4914 Surname554 6.57
Name4873 Surname6201 2.34
Name2236 Surname9960 2.9
Name9149 Surname9829 2.54
Name8264 Surname1089 6.4
Name4043 Surname8508 8.1
Name6692 Surname3383 8.1
Name8832 Surname9925 6.63
Name9074 Surname2822 3.3
Name5191 Surname345 4
Name4490 Surname1196 7.7
Name2585 Surname2209 2.26
Name2224 Surname1388 7.44
Name7222 Surname2183 3.36
Name8415 Surname1077 4.7
Name4744 Surname3375 3.13
Name1521 Surname2831 6.86
Name1593 Surname1146 6.75
Name7890 Surname3529 8.1
Name6752 Surname3558 5.4
Name8323 Surname574 5.75
Name1781 Surname1119 2.85
Name2833 Surname4407 7.7
Name7353 Surname4809 2.62
Name9083 Surname1400 3.21
Name8403 Surname9586 3.3
Name9752 Surname54 3.6
Name2481 Surname6515 1.7
Name3749 Surname3007 7
Name5139 Surname7606 8.4
Name6682 Surname9938 7.15
Name6549 Surname8938 5.04
Name5873 Surname1466 6.44
Name1248 Surname826 1.96
Name8662 Surname4358 7.61
Name1963 Surname6184 4.85
Name3089 Surname7446 2.16
Name6549 Surname7725 7
Name3211 Surname641 6.05
Name7207 Surname8119 3.94
Name9306 Surname2324 6.22
Name9577 Surname7541 4.57
Name6410 Surname9150 5.2
Name5772 Surname9676 6
Name923 Surname9446 6.65
Name4928 Surname5601 3.31
Name9900 Surname9700 1.78
Name3701 Surname1893 5.15
Name5964 Surname9135 3.6
Name9611 Surname2537 2.1
Name9499 Surname9545 5.5
Name1227 Surname3707 8.01
Name3233 Surname7272 3.28
Name9851 Surname4618 2.75
Name5903 Surname6454 2.8
Name6265 Surname2273 5.7
Name5530 Surname1533 4.85
Name7806 Surname7706 7.58
Name9023 Surname1416 2.95
Name4185 Surname8262 1.85
Name9666 Surname4488 4.8
Name3442 Surname3243 4.9
Name9551 Surname8992 6.9
Name200 Surname7258 4.97
Name189 Surname7985 5
Name8606 Surname796 3.75
Name2489 Surname8098 6.63
Name808 Surname6407 7.84
Name2268 Surname2067 5.1
Name3395 Surname6809 7.22
Name4301 Surname7347 5.6
Name3564 Surname6021 2.25
Name1010 Surname1586 7.8
Name4859 Surname9962 7.8
Name1331 Surname6262 4.03
Name6414 Surname3434 4.04
Name3822 Surname7196 6.1
Name6030 Surname2655 4.25
Name2545 Surname372 2.48
Name7610 Surname7170 4.21
Name8154 Surname8116 4.15
Name4678 Surname794 3.5
Name9719 Surname7092 3.01
Name7949 Surname5515 5.7
Name5093 Surname2344 5.4
Name6815 Surname6041 3.35
Name3629 Surname5540 4.78
Name5089 Surname8078 5.61
Name8450 Surname6139 3.28
Name4720 Surname4821 5.59
Name5974 Surname8663 3.49
Name9547 Surname7893 4.81
Name8399 Surname1772 8.1
Name9122 Surname1570 7.21
Name1383 Surname8314 8
Name2936 Surname5304 3.2
Name4109 Surname5727 6.74
Name9578 Surname9697 4.6
Name7470 Surname718 8.14
Name1909 Surname9537 7.43
Name3238 Surname9583 2.32
Name1546 Surname9440 7.24
Name3918 Surname467 8.28
Name1853 Surname4825 1.96
Name6863 Surname2617 1.98
Name505 Surname9578 5.3
Name1171 Surname4169 7.5
Name6720 Surname5180 3.96
Name7948 Surname2195 2.84
Name2666 Surname1463 8.7
Name2694 Surname2385 5.1
Name7265 Surname8705 5.8
Name4696 Surname7008 5.95
Name1473 Surname3565 2.8
Name1309 Surname219 5.61
Name9116 Surname6499 5.6
Name42 Surname6804 2.65
Name7420 Surname365 3.1
Name4662 Surname4543 6.5
Name266 Surname8332 4.85
Name6072 Surname6155 2.98
Name453 Surname7392 5.55
Name441 Surname7638 4.93
Name2772 Surname2136 4.47
Name5842 Surname9277 5.1
Name3799 Surname2450 4
Name96 Surname1370 6.52
Name3376 Surname240 6.28
Name7613 Surname2601 7.43
Name6178 Surname3098 4.7
Name2645 Surname4853 3.67
Name9764 Surname8077 5.87
Name9991 Surname8161 4.1
Name944 Surname5553 3.6
Name961 Surname5077 6
Name1509 Surname2850 3.45
Name1319 Surname636 4.82
Name3561 Surname8989 4.46
Name86 Surname601 6.05
Name1384 Surname8796 7.3
Name3665 Surname7028 5.4
Name8364 Surname3189 8.1
Name5828 Surname8278 4.75
Name6036 Surname1287 5.58
Name9919 Surname1643 7.28
Name9435 Surname8157 4.3
Name3353 Surname4295 4.15
Name1666 Surname1621 2.8
Name9839 Surname6339 7.95
Name1668 Surname4105 6.4
Name7600 Surname2010 4.93
Name6641 Surname2020 5.44
Name2478 Surname4456 5.93
Name3401 Surname658 6.67
Name3030 Surname9285 2.13
Name3645 Surname3085 4.36
Name7457 Surname9052 7.98
Name9313 Surname7766 5.1
Name7653 Surname5115 6.46
Name6678 Surname9749 2.1
Name4958 Surname9989 2.5
Name9512 Surname8195 6.4
Name2341 Surname5197 7.99
Name193 Surname503 6.46
Name157 Surname3865 6.9
Name8871 Surname4548 3.84
Name4225 Surname9177 4.7
Name4093 Surname2345 6.46
Name6899 Surname3685 3
Name4603 Surname1270 2.9
Name3281 Surname4093 2.35
Name7 Surname4350 3.27
Name8814 Surname6561 6.1
Name6117 Surname8074 4.85
Name6950 Surname6312 6.52
Name3637 Surname7964 2.95
Name2231 Surname8813 3.8
Name3448 Surname6671 8.01
Name4864 Surname9120 6.25
Name7530 Surname8756 4.4
Name6966 Surname3908 6.7
Name8122 Surname7711 7.17
Name3313 Surname491 3.6
Name7281 Surname2555 8.4
Name2048 Surname5019 3.75
Name8557 Surname2950 5.7
Name4808 Surname3458 4.6
Name9944 Surname2779 7.29
Name7140 Surname177 3.68
Name71 Surname7831 6.6
Name6001 Surname1298 7.97
Name8531 Surname9646 3.84
Name4308 Surname8690 5.11
Name7056 Surname7950 4.52
Name6647 Surname3399 7.3
Name8245 Surname792 7.25
Name774 Surname7704 6.28
Name204 Surname7730 4.41
Name1244 Surname3021 7.77
Name2387 Surname4429 1.81
Name5241 Surname2019 3.13
Name2706 Surname6647 2
Name6006 Surname4570 4.33
Name9443 Surname6728 5.88
Name3294 Surname3738 3.8
Name9150 Surname3702 4.13
Name9566 Surname1551 5.09
Name4915 Surname3315 7.98
Name6943 Surname6784 7.88
Name1659 Surname2248 4.24
Name3105 Surname8146 3.45
Name3523 Surname5599 3
Name7070 Surname7623 7.71
Name5969 Surname7158 5.4
Name6624 Surname8797 7.97
Name1859 Surname7087 3.06
Name9085 Surname1751 6.49
Name5196 Surname3588 4.64
Name8963 Surname5692 4.8
Name5243 Surname704 8.14
Name2346 Surname5921 5.49
Name7956 Surname3412 6.05
Name1428 Surname8677 5.2
Name4212 Surname2213 6.7
Name9640 Surname5131 2.2
Name3496 Surname917 4.16
Name508 Surname7006 3.4
Name8592 Surname892 5.63
Name8447 Surname852 3.71
Name4173 Surname9779 5.7
Name8698 Surname8348 3.9
Name2857 Surname9133 2.6
Name5401 Surname4987 7.92
Name1885 Surname4196 3.87
Name6083 Surname7520 7
Name4562 Surname4983 4.13
Name4636 Surname7124 5.52
Name4321 Surname8515 3.87
Name4659 Surname2189 1.7
Name7525 Surname3642 4.21
Name8826 Surname2146 6.06
Name865 Surname8042 7.08
Name9363 Surname2446 6.59
Name4658 Surname7277 7.8
Name384 Surname6491 2.77
Name3637 Surname3444 4.05
Name8341 Surname2746 3.42
Name5192 Surname6203 3.71
Name8306 Surname4863 3.76
Name8092 Surname6086 3.34
Name3964 Surname6452 6.66
Name6175 Surname5406 2.05
Name8552 Surname5 6.3
Name116 Surname1490 7.57
Name8432 Surname7217 3.5
Name5001 Surname350 7.48
Name5688 Surname5062 5.22
Name8660 Surname1770 1.93
Name1304 Surname5782 2.72
Name4369 Surname3171 3.25
Name4188 Surname3255 4.82
Name5636 Surname2580 4.1
Name4316 Surname8377 6.58
Name798 Surname3835 7.58
Name7260 Surname8397 6.13
Name7967 Surname5810 4
Name3735 Surname9440 2.26
Name8648 Surname6998 4.27
Name3698 Surname988 8.7
Name3828 Surname4481 5.15
Name4535 Surname7819 5.82
Name4375 Surname2876 3.3
Name9055 Surname4087 5.27
Name6530 Surname7775 5.78
Name8690 Surname1771 7
Name4773 Surname394 3.4
Name1397 Surname339 1.9
Name8592 Surname2691 6.85
Name5025 Surname1113 5.1
Name6216 Surname5169 5.5
Name348 Surname9625 5.4
Name8629 Surname6446 3.69
Name1032 Surname4879 4.4
Name9291 Surname4356 4.51
Name5736 Surname501 4.21
Name7187 Surname164 2.96
Name2806 Surname2405 6.85
Name2784 Surname6920 6.53
Name6183 Surname7164 4.5
Name4078 Surname9255 3.38
Name14 Surname1021 5.28
Name5240 Surname1487 5.7
Name7635 Surname3804 2.72
Name2080 Surname674 5.95
Name4750 Surname7489 7.44
Name1326 Surname9256 7.1
Name6935 Surname1394 6.4
Name4027 Surname9675 5.8
Name3406 Surname1949 2.4
Name6873 Surname3790 6.85
Name1352 Surname9932 8.28
Name4016 Surname8657 5.23
Name8643 Surname8292 7.91
Name6244 Surname3991 3.65
Name3713 Surname2440 3.64
Name565 Surname4650 2.41
Name132 Surname2660 4.05
Name3278 Surname6558 6.22
Name3035 Surname6548 3.6
Name3761 Surname8071 4.7
Name3287 Surname8242 4.03
Name5371 Surname7998 5.82
Name4301 Surname5440 4.27
Name3334 Surname9191 4.07
Name4058 Surname3357 6.3
Name8476 Surname3355 1.96
Name9675 Surname8191 7.1
Name624 Surname7185 2.9
Name4601 Surname3653 7.25
Name785 Surname1099 4.66
Name3681 Surname93 4.57
Name7158 Surname2020 4.9
Name4688 Surname5311 1.78
Name7604 Surname2779 3.17
Name8196 Surname1179 4.52
Name177 Surname9089 2.4
Name5361 Surname3014 4.43
Name4000 Surname2431 3.41
Name8739 Surname6240 4.7
Name4191 Surname4999 7.7
Name1608 Surname6568 4.12
Name709 Surname6355 5.5
Name7919 Surname3121 3.25
Name6173 Surname6710 6.48
Name9654 Surname1726 2.69
Name4523 Surname4026 6.55
Name394 Surname7179 3.9
Name1979 Surname5586 7.05
Name4934 Surname7241 8.21
Name6570 Surname7559 2.73
Name9113 Surname9786 2.98
Name7483 Surname8752 2.26
Name2844 Surname9015 5.66
Name8497 Surname2850 2.3
Name6737 Surname9013 5.1
Name6206 Surname4086 4
Name7348 Surname931 6.29
Name4351 Surname2462 3.68
Name935 Surname5196 7.8
Name9658 Surname5017 2.53
Name7403 Surname3282 2.2
Name3751 Surname883 7.76
Name9387 Surname1145 7.25
Name1533 Surname8439 7.35
Name6146 Surname8752 2.6
Name344 Surname3123 3.75
Name5050 Surname5192 6.43
Name4382 Surname8287 7.4
Name6780 Surname629 6.07
Name3876 Surname7409 7.3
Name6521 Surname5107 6.12
Name8411 Surname8106 6.97
Name4410 Surname5945 2.23
Name4653 Surname6691 7.88
Name5464 Surname9302 7.44
Name7693 Surname2394 6.17
Name7327 Surname7577 5.46
Name5417 Surname7866 3.07
Name3817 Surname1615 3.58
Name5805 Surname8932 2.83
Name1348 Surname1126 7.41
Name5414 Surname9948 2.11
Name4669 Surname9611 5.19
Name654 Surname8597 4.33
Name1389 Surname6159 4.06
Name466 Surname3057 1.9
Name7712 Surname2475 4.8
Name4097 Surname4572 6.51
Name4514 Surname9480 5.55
Name2770 Surname2815 5.06
Name5148 Surname646 2.67
Name6150 Surname608 2.9
Name4092 Surname5263 5.8
Name5847 Surname5117 5.33
Name3068 Surname5723 7.4
Name9860 Surname7428 6.7
Name4150 Surname2112 3.15
Name2037 Surname8379 1.87
Name5141 Surname6415 3.82
Name1484 Surname7996 8.55
Name8918 Surname3610 3.23
Name7665 Surname8475 2.88
Name174 Surname293 6.9
Name6895 Surname23 6.05
Name620 Surname3185 4.7
Name9162 Surname3737 7.65
Name8743 Surname3316 4.13
Name1137 Surname4187 4.18
Name8522 Surname660 2.58
Name7532 Surname8226 4.2
Name5074 Surname46 7.19
Name6260 Surname7270 7.55
Name9877 Surname8153 8
Name4222 Surname5585 3.16
Name4949 Surname7366 6.87
Name1299 Surname5848 1.15
Name5097 Surname8146 6.92
Name7514 Surname4807 3.2
Name8655 Surname8594 4.12
Name9799 Surname8664 7.14
Name1474 Surname2088 2.2
Name809 Surname1848 3.08
Name3471 Surname6635 4.56
Name4432 Surname5105 7.57
Name4088 Surname9188 3.97
Name3521 Surname5189 2.9
Name6535 Surname5704 4.18
Name5478 Surname5605 3.53
Name5287 Surname4741 4.2
Name3977 Surname9339 5.83
Name4817 Surname4885 5.89
Name603 Surname1247 7.1
Name1562 Surname8776 6.6
Name1018 Surname8399 2.4
Name9856 Surname7232 7.95
Name5609 Surname356 7.18
Name5066 Surname9384 6.73
Name4300 Surname771 4.4
Name193 Surname369 4.91
Name6286 Surname9936 7.93
Name5950 Surname4329 7.3
Name3412 Surname2981 3.85
Name4561 Surname815 3.42
Name4352 Surname6565 5.4
Name7018 Surname9591 3.07
Name7642 Surname608 2.99
Name9806 Surname9516 3.01
Name778 Surname4874 7.04
Name9040 Surname3522 7.6
Name8522 Surname597 3.31
Name2975 Surname98 5.43
Name2581 Surname2428 3.25
Name3712 Surname9543 6.89
Name547 Surname4918 2.32
Name7348 Surname5819 7.22
Name6519 Surname2380 2.16
