SURNAME NAME FINAL_POINTS 
Surname2708 Name7227 2.2
Surname2709 Name6378 2.8
Surname2709 Name3835 4.9
Surname2709 Name3158 4.4
Surname2711 Name1026 2.6
Surname2713 Name2652 3.6
Surname2715 Name19 4.15
Surname2716 Name7880 3.51
Surname2716 Name8096 2.05
Surname2717 Name3730 4.3
Surname2718 Name2303 2.93
Surname2720 Name244 3.73
Surname2720 Name49 3.9
Surname2730 Name9494 2.05
Surname2730 Name3790 3.66
Surname2730 Name1157 2.48
Surname2732 Name8979 3.5
Surname2737 Name3767 2
Surname274 Name5016 3.9
Surname274 Name9324 4.23
Surname2742 Name1259 4.11
Surname2748 Name2050 2.47
Surname2749 Name8199 4
Surname2752 Name6112 1.9
Surname2752 Name2425 2.41
Surname2753 Name4185 4.4
Surname2756 Name9036 2.5
Surname2758 Name6757 3.15
Surname276 Name1301 4.74
Surname2760 Name3010 1
Surname2761 Name4528 2.54
Surname2762 Name4959 4.08
Surname2762 Name8565 3.45
Surname2768 Name1537 2.78
Surname2768 Name1194 3.41
Surname2772 Name2872 2.6
Surname2775 Name399 3.4
Surname2778 Name239 3.34
Surname2778 Name858 2.84
Surname2779 Name1533 2.8
Surname2779 Name3954 3.5
Surname2781 Name7942 3.2
Surname2795 Name9069 2.89
Surname2799 Name2319 3.18
Surname28 Name588 4.8
Surname2800 Name5517 2.74
Surname2801 Name7512 4.8
Surname2804 Name411 2.6
Surname2805 Name1032 2.85
Surname2807 Name7443 4.4
Surname2810 Name1229 3.5
Surname2811 Name6154 3.6
Surname2812 Name5202 4.55
Surname2819 Name4124 2.37
Surname2821 Name1581 2.4
Surname2822 Name4297 3.53
Surname2823 Name9502 3.77
Surname2824 Name2472 4.2
Surname2833 Name5604 4.3
Surname2834 Name1580 4.96
Surname2844 Name7969 4.38
Surname2845 Name4505 3.35
Surname2850 Name5878 3.5
Surname2851 Name9154 3.3
Surname2851 Name3579 2.6
Surname2851 Name4689 4.74
Surname2853 Name2279 3
Surname2853 Name1678 3.9
Surname2853 Name5133 2.64
Surname2854 Name7967 2.11
Surname2857 Name5404 3.2
Surname2860 Name8028 2.61
Surname2860 Name1719 4.8
Surname2863 Name690 3
Surname2864 Name3923 2.1
Surname2864 Name9389 4.78
Surname2866 Name8612 2.65
Surname2867 Name9027 2.84
Surname287 Name1906 3.4
Surname2877 Name7560 3.43
Surname2877 Name1975 3.23
Surname2878 Name1309 4.63
Surname2879 Name9365 3.13
Surname2879 Name2609 3.38
Surname2880 Name3383 2.26
Surname2880 Name668 1.99
Surname2883 Name2833 2.99
Surname2887 Name8603 2.16
Surname2888 Name4179 3.96
Surname289 Name6581 2.23
Surname2893 Name5640 2.86
Surname2894 Name8232 3.11
Surname2895 Name3412 4.4
Surname290 Name5205 4.6
Surname290 Name1392 2.56
Surname2903 Name8494 3.64
Surname2905 Name2170 4.06
Surname2906 Name1129 3
Surname2909 Name8431 4.72
Surname291 Name7903 4.3
Surname2910 Name1862 3.3
Surname2912 Name2128 3.87
Surname2912 Name8658 2.7
Surname2918 Name9174 4.05
Surname2921 Name6072 3.99
Surname2923 Name8133 2.53
Surname2924 Name7067 4.66
Surname2924 Name5482 3.17
Surname2927 Name6854 3.83
Surname293 Name2397 2.26
Surname2931 Name9013 4.3
Surname2933 Name5799 3.75
Surname2934 Name7968 3.6
Surname2934 Name3442 3.4
Surname2935 Name0 3.7
Surname2937 Name8710 2.5
Surname2939 Name1823 3.97
Surname2941 Name5932 2.01
Surname2942 Name8337 3.2
Surname2944 Name9655 4.05
Surname2947 Name8309 4.4
Surname2947 Name442 4.23
Surname2948 Name5684 2.9
Surname295 Name7102 4.4
Surname2951 Name6232 4.87
Surname2951 Name9738 4.25
Surname2955 Name6047 4.1
Surname2959 Name2319 4.2
Surname296 Name1002 2.65
Surname2960 Name6195 2.77
Surname2962 Name8558 2.96
Surname2967 Name4592 3.08
Surname2968 Name8315 3
Surname2973 Name6045 3.08
Surname2974 Name3841 4.47
Surname2975 Name1598 4.4
Surname2976 Name8848 4.6
Surname2977 Name3926 2.38
Surname2978 Name9709 3.11
Surname2978 Name9636 3.8
Surname2979 Name7862 4.8
Surname2981 Name2625 2.16
Surname2981 Name4397 4.05
Surname2988 Name7979 3.2
Surname2989 Name5617 2.26
Surname2990 Name4425 3.45
Surname2991 Name7944 4.8
Surname2992 Name8334 2.9
Surname2999 Name942 3.05
Surname3001 Name5663 2.5
Surname3002 Name5955 3.9
Surname3003 Name3137 3.12
Surname3006 Name494 2.16
Surname3011 Name7230 2.07
Surname3013 Name2383 2.97
Surname3013 Name1775 4.15
Surname3015 Name1270 4.5
Surname3019 Name41 3.7
Surname302 Name1819 4.7
Surname3023 Name2927 2.4
Surname3025 Name6280 4.53
Surname3026 Name5533 3.75
Surname3027 Name866 2.5
Surname3028 Name8184 3.41
Surname3031 Name4742 4.28
Surname3031 Name2641 4.94
Surname3038 Name8000 2.8
Surname3039 Name5604 4.6
Surname3039 Name9884 4.5
Surname3039 Name140 3.2
Surname304 Name2845 3.78
Surname3040 Name2813 2.83
Surname3040 Name1887 3.9
Surname3041 Name8615 4.53
Surname3042 Name9432 3.39
Surname3043 Name3856 3.35
Surname3043 Name7332 5
Surname3045 Name7176 2.55
Surname3046 Name4632 2.2
Surname3047 Name2364 4.69
Surname3047 Name4479 2.96
Surname3049 Name377 3.5
Surname3057 Name8807 2
Surname3059 Name2396 3.05
Surname3059 Name6503 4.36
Surname3059 Name4657 2.79
Surname306 Name6280 2.66
Surname3063 Name9323 3.24
Surname3066 Name3527 3.35
Surname3067 Name6646 3.44
Surname3067 Name5810 3.25
Surname3068 Name9270 4.55
Surname307 Name5469 1.8
Surname3070 Name4867 3.3
Surname3072 Name4340 4.9
Surname3074 Name2799 3.2
Surname308 Name6150 4.7
Surname3085 Name847 3.51
Surname3087 Name154 2.66
Surname3087 Name983 3.8
Surname309 Name4632 2.75
Surname3097 Name6287 4.45
Surname3098 Name1870 3.57
Surname3099 Name8103 4.8
Surname3102 Name4596 2.2
Surname3105 Name9858 2.35
Surname3106 Name9198 3.05
Surname3106 Name7270 2.45
Surname3107 Name3845 3.73
Surname311 Name6667 1.9
Surname3111 Name3020 3.8
Surname3113 Name2655 2.83
Surname3114 Name1379 4.5
Surname3116 Name6930 3.5
Surname3118 Name7866 3.2
Surname3120 Name1107 2.55
Surname3122 Name1198 4.3
Surname3125 Name5027 3.67
Surname3127 Name4735 1.9
Surname3128 Name3645 3.57
Surname3129 Name9213 3.63
Surname3129 Name1537 4.1
Surname3131 Name305 3.23
Surname3131 Name2966 2.69
Surname3136 Name1136 2.39
Surname3136 Name242 2.74
Surname3139 Name4639 2.69
Surname3141 Name293 4.81
Surname3143 Name7490 1.55
Surname3143 Name9543 4.45
Surname3149 Name8256 2.93
Surname3149 Name433 3.35
Surname315 Name6551 4.21
Surname3155 Name3344 3.24
Surname3160 Name2476 3.75
Surname3161 Name744 2.57
Surname3164 Name4211 3.05
Surname3165 Name5354 2.92
Surname3166 Name3911 3.38
Surname3169 Name1271 3.1
Surname3170 Name129 4.36
Surname3171 Name9019 2.8
Surname3171 Name3907 1.6
Surname3176 Name5405 2.63
Surname3178 Name7735 4.61
Surname3178 Name8450 4.11
Surname318 Name9259 2.09
Surname3184 Name8188 2.69
Surname3186 Name9887 3.68
Surname3186 Name7330 3
Surname3187 Name9595 2.7
Surname3187 Name4711 4.73
Surname3189 Name9911 3
Surname319 Name5650 3.38
Surname3192 Name1594 3.7
Surname3194 Name5627 3.8
Surname3197 Name1009 3.17
Surname3197 Name6223 2.34
Surname3197 Name5259 4.66
Surname32 Name1232 2.3
Surname3201 Name3611 2.7
Surname3202 Name1984 2.43
Surname3204 Name5607 2.43
Surname3205 Name2085 3.71
Surname3208 Name5907 4.7
Surname3208 Name3719 2.2
Surname3209 Name6198 4.86
Surname3209 Name4340 4.66
Surname321 Name2546 3.07
Surname321 Name3151 4
Surname3210 Name4772 2.67
Surname3211 Name9779 2.8
Surname3214 Name8323 3.68
Surname3215 Name2332 3.6
Surname3216 Name9186 3.26
Surname3219 Name9439 2.33
Surname3220 Name4637 4.2
Surname3223 Name3345 4.34
Surname3224 Name1736 3.78
Surname3225 Name4270 1.6
Surname3227 Name7939 3.87
Surname3229 Name1236 3.6
Surname3230 Name4102 2.82
Surname3230 Name6513 4.7
Surname3232 Name5567 4.67
Surname3233 Name9881 2.91
Surname3234 Name7865 2.05
Surname3236 Name3069 3.07
Surname3237 Name4000 3.64
Surname3239 Name1564 4.91
Surname3240 Name602 3.14
Surname3240 Name8020 4.3
Surname3240 Name6866 3.85
Surname3241 Name6048 4.6
Surname3244 Name7548 3.55
Surname3245 Name32 4.83
Surname3248 Name1207 2.96
Surname3248 Name3908 2.5
Surname3254 Name7944 4.4
Surname3255 Name4639 3.3
Surname3255 Name3420 3.6
Surname326 Name763 2.9
Surname3263 Name1393 4.3
Surname3266 Name5766 4.3
Surname327 Name8441 3.7
Surname3274 Name1182 4.63
Surname3274 Name230 3.93
Surname3275 Name6805 1.45
Surname3275 Name4503 3.8
Surname3276 Name588 4.18
Surname3281 Name6864 3.57
Surname3281 Name3402 4.67
Surname3284 Name3745 2.35
Surname3284 Name9504 3.4
Surname3284 Name5011 3.85
Surname3285 Name1870 4.18
Surname3288 Name2932 2.57
Surname3289 Name3182 1.9
Surname329 Name5957 2.53
Surname3290 Name3849 1.9
Surname3291 Name6632 2.45
Surname3294 Name5871 2.3
Surname3294 Name1391 4.51
Surname3297 Name97 3.9
Surname3301 Name3245 2.95
Surname3302 Name2099 2.37
Surname3303 Name9206 3.87
Surname3306 Name5151 3.07
Surname3310 Name9556 1.9
Surname3313 Name6639 1.96
Surname3314 Name7090 3.45
Surname3321 Name876 1.75
Surname3325 Name1431 3.71
Surname3331 Name596 4.09
Surname3334 Name1248 3.91
Surname3334 Name7057 1.66
Surname3336 Name673 4.17
Surname3338 Name7327 3.06
Surname334 Name1685 2.14
Surname3342 Name724 4.65
Surname3343 Name8728 4.57
Surname3347 Name3855 4.3
Surname3348 Name5771 2.05
Surname3350 Name9259 2.9
Surname3351 Name7419 2.96
Surname3351 Name7484 3.65
Surname3352 Name2132 4.13
Surname3353 Name5769 3.45
Surname3354 Name5098 4.39
Surname3354 Name4754 1.7
Surname3355 Name321 2.54
Surname3356 Name9330 4.7
Surname3364 Name6633 4.1
Surname3368 Name625 4.67
Surname337 Name2687 2.48
Surname3370 Name1098 2.96
Surname3372 Name9527 3.43
Surname3372 Name4440 1.84
Surname3372 Name1364 4.56
Surname3373 Name377 4.45
Surname3373 Name9771 1.83
Surname3373 Name1686 4.9
Surname3373 Name4085 3.69
Surname3377 Name6041 2.63
Surname3378 Name7666 3.2
Surname3387 Name3247 3.6
Surname3387 Name456 3.51
Surname339 Name7817 2.65
Surname3393 Name1476 4.26
Surname3393 Name3873 3.93
Surname3393 Name2738 2.44
Surname3393 Name3090 4.88
Surname3395 Name853 3.6
Surname3397 Name9987 4.14
Surname3399 Name6748 3.05
Surname3401 Name7171 3.3
Surname3406 Name1653 2.9
Surname3407 Name8878 3.18
Surname3408 Name705 2.5
Surname3408 Name3006 4.6
Surname3408 Name5198 4.6
Surname3409 Name6071 4.55
Surname3410 Name8666 4.2
Surname3411 Name3159 2.4
Surname3413 Name6930 3.94
Surname3423 Name2506 3.47
Surname3424 Name8020 4
Surname3425 Name9834 3.12
Surname3429 Name4880 3.7
Surname3433 Name1521 3.01
Surname3436 Name3258 3.66
Surname3438 Name5332 2.03
Surname3438 Name6582 2.26
Surname3439 Name1699 3.6
Surname344 Name5481 3.15
Surname3442 Name6056 3.3
Surname3444 Name4344 2.43
Surname3444 Name3784 3.75
Surname3447 Name2619 3.4
Surname3453 Name588 4.08
Surname3453 Name9540 4.08
Surname3454 Name601 3.05
Surname3455 Name2704 4.3
Surname3455 Name2059 4.85
Surname3456 Name3188 4.53
Surname3456 Name5597 2.9
Surname3457 Name2937 3.08
Surname3457 Name6247 2.95
Surname3461 Name3897 4
Surname3463 Name3525 3.3
Surname3463 Name6713 3.9
Surname3464 Name2755 3.3
Surname3469 Name641 3.6
Surname347 Name1546 4.41
Surname3470 Name9020 4.1
Surname3473 Name915 3.93
Surname3488 Name7282 3.33
Surname3489 Name6479 3.8
Surname3489 Name8209 3.46
Surname349 Name4831 3.43
Surname3490 Name6396 4.78
Surname3492 Name4506 4.95
Surname3499 Name8178 3.35
Surname3499 Name5720 4.1
Surname35 Name1308 4.95
Surname35 Name3454 3.32
Surname35 Name3086 4.88
Surname350 Name440 2.35
Surname3504 Name1842 4.94
Surname3504 Name9324 3.5
Surname3506 Name3682 2.55
Surname3510 Name1223 3.81
Surname3512 Name9781 4.19
Surname3513 Name7377 3.45
Surname3513 Name7283 3.36
Surname3513 Name1032 2.93
Surname3514 Name5797 3.2
Surname3519 Name5449 3.9
Surname3522 Name9002 3.05
Surname3525 Name4669 3.4
Surname3527 Name5335 4.94
Surname353 Name8099 3.68
Surname3531 Name536 3.43
Surname3535 Name2914 2.93
Surname3535 Name1440 2.25
Surname3536 Name9272 2.16
Surname3537 Name6707 2.9
Surname3537 Name4140 3.96
Surname354 Name9172 4.45
Surname3542 Name4325 3.55
Surname3542 Name6325 2.15
Surname3547 Name9297 1.75
Surname3550 Name1962 2
Surname3551 Name4753 1.64
Surname3552 Name2602 1.83
Surname3555 Name8940 3.87
Surname3558 Name6023 4.27
Surname3559 Name1379 4.13
Surname3560 Name974 3.55
Surname3563 Name7460 4.3
Surname3567 Name2879 4.89
Surname357 Name591 4.9
Surname357 Name7278 3.23
Surname3570 Name6958 3.42
Surname3571 Name6558 3.65
Surname3573 Name7997 2.66
Surname3575 Name1125 2.35
Surname3576 Name8855 2.5
Surname3587 Name6097 4.85
Surname3595 Name9596 4.3
Surname3595 Name2565 2.53
Surname3595 Name3592 2.68
Surname3596 Name9604 2.24
Surname3596 Name4259 2.47
Surname3597 Name9127 3.7
Surname3598 Name6089 4.6
Surname36 Name1241 4.35
Surname360 Name7959 3
Surname3602 Name3953 2.3
Surname3604 Name3991 3.66
Surname3605 Name211 2.9
Surname3605 Name7185 3.9
Surname361 Name1073 3.45
Surname3610 Name1252 3.25
Surname3612 Name4640 3.48
Surname3616 Name7754 4.21
Surname3618 Name5463 3.2
Surname3619 Name7008 3.63
Surname362 Name4640 4.77
Surname3620 Name8672 4.74
Surname3622 Name3881 3.47
Surname3624 Name2407 2.28
Surname3629 Name6710 3.9
Surname3631 Name3234 2.41
Surname3633 Name5851 3.54
Surname3634 Name3783 4.33
Surname3636 Name6863 4.55
Surname3636 Name6068 4.05
Surname3637 Name5872 2.48
Surname3638 Name5021 4.26
Surname3639 Name9333 4.97
Surname3639 Name2697 4.5
Surname364 Name273 3.42
Surname3640 Name8630 3.54
Surname3640 Name3041 2.05
Surname3641 Name8282 4.76
Surname3641 Name771 4.15
Surname3641 Name6871 3.8
Surname3647 Name8822 3.91
Surname3648 Name167 4.78
Surname3649 Name8236 3.68
Surname3654 Name2267 1.9
Surname3655 Name5809 3.68
Surname3659 Name6504 2.98
Surname3659 Name3492 2.81
Surname3662 Name900 2.13
Surname3665 Name3622 1.77
Surname3666 Name6765 3.93
Surname3667 Name1056 4.41
Surname3668 Name3548 4.7
Surname3669 Name9612 2.3
Surname3670 Name5774 1.6
Surname3671 Name812 3.6
Surname3676 Name8271 4.1
Surname3678 Name1955 2.7
Surname3678 Name6489 4.09
Surname3679 Name9582 1.98
Surname368 Name4204 3.87
Surname3687 Name6633 3.2
Surname3688 Name9127 3.05
Surname3689 Name8429 3.6
Surname3690 Name4161 3.15
Surname3692 Name2021 1.98
Surname3694 Name6868 2.8
Surname3696 Name585 3.98
Surname3697 Name5741 2.46
Surname3698 Name5321 3.7
Surname3699 Name4965 4.47
Surname37 Name7008 2.97
Surname3703 Name2523 2.3
Surname3709 Name8497 3.68
Surname3713 Name5222 2.5
Surname3717 Name949 2.37
Surname3718 Name432 4.11
Surname3719 Name946 2.98
Surname372 Name6522 2.78
Surname372 Name4061 3.96
Surname3722 Name4876 3.9
Surname3723 Name3389 2.5
Surname3727 Name4998 3.2
Surname3727 Name1369 4
Surname373 Name6279 2.9
Surname3731 Name5237 2.75
Surname3734 Name40 4.3
Surname3736 Name5366 3
Surname3737 Name1506 3.35
Surname3742 Name7152 3.7
Surname375 Name4244 3.9
Surname3751 Name1890 3.05
Surname3752 Name8473 3
Surname3752 Name6966 3.9
Surname3757 Name9401 2.14
Surname3759 Name636 4.31
Surname3759 Name6377 2.56
Surname3766 Name6239 4.8
Surname3768 Name3799 2.37
Surname3768 Name7107 3.37
Surname3768 Name4247 3.87
Surname3768 Name3097 3.5
Surname3769 Name1153 4.4
Surname3769 Name7866 3.32
Surname3769 Name2647 4.45
Surname377 Name5329 4.93
Surname3770 Name4642 4.97
Surname3770 Name8915 3.3
Surname3779 Name5378 2.32
Surname3779 Name351 4.17
Surname378 Name1436 1.9
Surname378 Name8034 4.42
Surname378 Name7503 2.6
Surname3780 Name286 5
Surname3784 Name4966 4.5
Surname3785 Name630 4.05
Surname3785 Name5420 4.7
Surname3786 Name2595 4.4
Surname3786 Name8552 2.5
Surname3786 Name8803 3.71
Surname3786 Name4187 2.94
Surname3788 Name2654 2.2
Surname3794 Name5489 4.64
Surname3798 Name2579 2.48
Surname3798 Name5333 4.2
Surname3799 Name2808 3.48
Surname380 Name804 2.58
Surname3801 Name5344 4.08
Surname3801 Name5910 3.25
Surname3805 Name5095 3.18
Surname3808 Name9726 3.99
Surname3808 Name6464 2.2
Surname3808 Name3605 2.92
Surname3810 Name3677 1.45
Surname3812 Name5752 2.75
Surname3813 Name4600 2.83
Surname3815 Name4353 4
Surname3817 Name5010 3.83
Surname3818 Name9160 2
Surname3818 Name6951 2.99
Surname3820 Name7614 4.2
Surname3824 Name2344 2.75
Surname3830 Name2553 3.79
Surname3835 Name5185 2.95
Surname3835 Name3948 4.35
Surname3837 Name5426 3.65
Surname3840 Name5569 3.25
Surname3847 Name9060 2.8
Surname3848 Name6131 2.5
Surname3853 Name6297 3.32
Surname3853 Name9327 3.29
Surname3855 Name1525 4.7
Surname3855 Name6664 3.8
Surname3858 Name6097 3.14
Surname3858 Name5225 2.6
Surname3858 Name8296 2.08
Surname3862 Name6594 3
Surname3863 Name3358 2.28
Surname3864 Name5166 4.9
Surname3865 Name9699 2.26
Surname3869 Name6993 2
Surname3869 Name3124 4.15
Surname3871 Name9626 3.1
Surname3874 Name693 2.5
Surname3875 Name1648 2.07
Surname3875 Name9213 3.05
Surname3877 Name5731 3.56
Surname3878 Name1629 3.05
Surname3879 Name645 2.78
Surname3886 Name496 4.83
Surname3887 Name8804 3.24
Surname3887 Name756 2.6
Surname3888 Name3736 3.39
Surname3893 Name8139 4.63
Surname3893 Name8022 4.6
Surname3893 Name628 3.07
Surname3895 Name9681 2.24
Surname3896 Name4456 2.35
Surname3897 Name4188 2.78
Surname3897 Name3190 2.95
Surname39 Name2347 4
Surname39 Name7275 3.91
Surname3900 Name5173 2.26
Surname3901 Name206 4.9
Surname3903 Name2129 3
Surname3903 Name2452 2.9
Surname3903 Name7808 4.03
Surname3905 Name186 3.3
Surname3905 Name143 4.05
Surname3915 Name1362 4.08
Surname3919 Name5417 4.6
Surname3919 Name8274 4.95
Surname392 Name3622 2.96
Surname392 Name850 4.61
Surname3923 Name2337 3.41
Surname3929 Name5504 4.82
Surname3930 Name7018 2
Surname3931 Name7359 3.3
Surname3931 Name4714 4.04
Surname3934 Name84 2.8
Surname3935 Name9997 3.1
Surname3938 Name1644 3.6
Surname394 Name8630 4.39
Surname3940 Name9647 2.6
Surname3943 Name7285 4.25
Surname3950 Name4781 1.71
Surname3954 Name1490 2.99
Surname3954 Name6669 2.43
Surname3955 Name5296 2.51
Surname3956 Name8274 4.25
Surname3957 Name3575 3.6
Surname3957 Name5756 4.45
Surname3961 Name7578 3.43
Surname3967 Name5282 3.5
Surname3969 Name9403 1.9
Surname3969 Name3468 4.23
Surname3971 Name5065 4.83
Surname3972 Name7787 3.45
Surname3975 Name2372 4.05
Surname3978 Name6299 3.75
Surname3979 Name3522 2.3
Surname3981 Name3986 4.73
Surname3981 Name7632 2.26
Surname3982 Name3454 3.47
Surname3982 Name8421 2.12
Surname3983 Name8219 3.64
Surname3985 Name499 3.08
Surname3986 Name9118 2.2
Surname3989 Name537 4.7
Surname3989 Name8866 3.3
Surname3989 Name6158 2.03
Surname3991 Name5695 3.35
Surname3994 Name1740 2.6
Surname3996 Name1195 2.44
Surname3997 Name4852 4.24
Surname3999 Name7288 2.6
Surname4000 Name825 3.75
Surname4002 Name9655 4.1
Surname4002 Name5668 3.2
Surname4004 Name5313 3.34
Surname4009 Name98 2.14
Surname4009 Name787 1.75
Surname4012 Name9927 4.7
Surname4016 Name474 4.75
Surname4021 Name3128 4.15
Surname4026 Name4969 4.12
Surname4026 Name917 2.1
Surname4031 Name8811 2.75
Surname4036 Name6439 3.85
Surname4036 Name6900 3.75
Surname4040 Name7805 2.39
Surname4046 Name1934 3.85
Surname4047 Name974 4.45
Surname4050 Name3735 4.75
Surname4050 Name6424 2.93
Surname4052 Name4915 2.35
Surname4053 Name3863 3.81
Surname4055 Name3527 3.13
Surname4056 Name8856 2.9
Surname4059 Name9757 4.7
Surname406 Name5593 3.3
Surname4061 Name9881 2.9
Surname4061 Name1172 3.9
Surname4063 Name2070 3
Surname4063 Name9212 3.7
Surname4064 Name7509 3.53
Surname4064 Name8997 2.31
Surname4064 Name9846 3.5
Surname4065 Name5856 3.2
Surname4065 Name3628 2.4
Surname4068 Name2059 4.7
Surname4069 Name1341 4.95
Surname407 Name8187 4.08
Surname4073 Name4953 4.5
Surname4084 Name1099 4.75
Surname4092 Name9813 4.4
Surname4094 Name3049 2.6
Surname4112 Name6372 2.75
Surname4112 Name2208 4
Surname4114 Name2900 3.3
Surname4114 Name6923 1.9
Surname4116 Name5421 4.8
Surname4118 Name3828 3.28
Surname4119 Name8114 2.62
Surname4121 Name8305 4.81
Surname4123 Name5743 2.35
Surname4124 Name9084 3.08
Surname4126 Name8914 2.43
Surname4127 Name3163 4.55
Surname4128 Name369 4.3
Surname4129 Name7657 2.9
Surname4129 Name4401 2.7
Surname4129 Name9828 3.5
Surname413 Name2968 2.2
Surname4130 Name1935 4.7
Surname4131 Name1507 2.35
Surname4131 Name6045 3.4
Surname4134 Name227 3.94
Surname4136 Name2533 4.24
Surname4137 Name1594 3.08
Surname4147 Name4888 2.05
Surname4149 Name4450 4.51
Surname4149 Name4505 2.55
Surname4152 Name6089 1.94
Surname4152 Name7300 4.3
Surname4154 Name519 2.56
Surname4155 Name6948 4.61
Surname4158 Name3934 4.72
Surname4159 Name2833 3.72
Surname4160 Name3007 4.6
Surname4161 Name9538 4.21
Surname4166 Name3622 2.69
Surname4167 Name8847 2.17
Surname4175 Name3286 2.69
Surname4178 Name6366 4.2
Surname4179 Name5534 3.68
Surname4181 Name1802 2.14
Surname4182 Name1834 4.5
Surname4182 Name9128 3.09
Surname4185 Name6421 3.37
Surname4191 Name4639 3.51
Surname4192 Name6447 2.2
Surname4193 Name7335 3.1
Surname4193 Name289 3.11
Surname4194 Name2634 4.95
Surname4196 Name2103 3.75
Surname4202 Name1107 3.97
Surname4206 Name3943 2.13
Surname4208 Name5116 2.45
Surname421 Name5895 4.28
Surname421 Name5445 3.1
Surname4211 Name4985 4.27
Surname4212 Name5088 4.34
Surname4213 Name8579 4.3
Surname4216 Name7747 2.87
Surname4218 Name8214 3.51
Surname4219 Name4741 4.76
Surname422 Name4687 2.79
Surname422 Name2333 2.09
Surname4220 Name1062 2.77
Surname4224 Name728 4.15
Surname4224 Name6028 4.95
Surname4225 Name5015 3.76
Surname4229 Name4166 4.96
Surname4231 Name3056 3.83
Surname4232 Name2047 3.44
Surname4232 Name323 2.07
Surname4234 Name8501 3.01
Surname4234 Name2243 4.54
Surname4235 Name8820 3.65
Surname4236 Name9199 4.7
Surname4239 Name3737 2.2
Surname424 Name1336 4.2
Surname424 Name4894 3.2
Surname4246 Name9613 3.2
Surname4246 Name9574 2.2
Surname425 Name3449 4.23
Surname4251 Name5993 4.8
Surname4252 Name6303 3.57
Surname4253 Name7201 3.12
Surname4255 Name1680 3.1
Surname4256 Name114 2.41
Surname4257 Name9478 4.96
Surname4260 Name1140 2.77
Surname4261 Name7881 2.98
Surname4264 Name5306 3.25
Surname4265 Name9707 2.5
Surname4265 Name7031 1.96
Surname4266 Name6881 2.79
Surname4267 Name7943 4.72
Surname4269 Name6314 2
Surname4271 Name9021 3.28
Surname4277 Name8727 4.38
Surname4277 Name9267 4.34
Surname4279 Name3809 2.53
Surname4279 Name1669 3.01
Surname4279 Name6813 4.85
Surname428 Name858 3.85
Surname4281 Name5720 3.86
Surname4284 Name6136 2.7
Surname4285 Name2781 4.5
Surname4286 Name1216 4.1
Surname4286 Name953 4.44
Surname4287 Name8935 2.28
Surname429 Name8161 2
Surname4293 Name143 3.84
Surname4295 Name6363 2.5
Surname430 Name3254 3
Surname4303 Name7530 4.3
Surname4308 Name9344 4.42
Surname4309 Name3066 3.78
Surname4310 Name1725 4.3
Surname4310 Name7354 4.07
Surname4311 Name5759 1.84
Surname4313 Name9933 2.9
Surname4317 Name2704 2.1
Surname432 Name6051 3.05
Surname4321 Name6548 4.39
Surname4323 Name7097 4.12
Surname4324 Name9870 4.15
Surname4325 Name7533 4.69
Surname4325 Name4131 4.3
Surname4329 Name2439 3.9
Surname433 Name1513 3.28
Surname433 Name4068 4.6
Surname4331 Name6483 3
Surname4332 Name5210 4.63
Surname4333 Name1829 4.49
Surname4333 Name7391 2.8
Surname4333 Name3714 2.17
Surname4335 Name7492 4.04
Surname4335 Name2558 1.6
Surname4337 Name9009 1.9
Surname4337 Name5282 4.33
Surname4341 Name5856 4.88
Surname4344 Name1574 2.5
Surname4348 Name2001 4.81
Surname4349 Name9283 2.94
Surname4352 Name6839 2.23
Surname4355 Name9444 2.43
Surname4355 Name5434 4.7
Surname4357 Name6490 4.75
Surname4357 Name7089 4.76
Surname4359 Name9858 4.4
Surname4361 Name8191 2.43
Surname4363 Name5436 2.24
Surname4364 Name6070 1.97
Surname4368 Name3106 4.87
Surname4368 Name7264 1.98
Surname4369 Name1901 2.9
Surname437 Name1285 2.4
Surname437 Name1732 2.14
Surname4377 Name799 4.96
Surname4377 Name3772 3.71
Surname4380 Name3094 3.98
Surname4382 Name3746 3.23
Surname4383 Name3452 4.3
Surname4386 Name8353 3.05
Surname4386 Name26 2.93
Surname4387 Name5221 2.95
Surname439 Name8751 4.21
Surname4390 Name7308 2.38
Surname4393 Name2703 4.13
Surname4397 Name4730 2.6
Surname4399 Name6916 4.45
Surname4399 Name1531 2.6
Surname4406 Name6617 2.35
Surname4411 Name605 4.82
Surname4415 Name3064 4.23
Surname4415 Name7213 4.75
Surname442 Name179 3.47
Surname4420 Name6075 2.7
Surname4422 Name3563 4.09
Surname4424 Name3250 3.6
Surname4426 Name8202 4.9
Surname4431 Name3963 2.84
Surname4432 Name9000 2.45
Surname4433 Name4710 4.3
Surname4436 Name9270 2.81
Surname4436 Name2232 2.41
Surname4438 Name8206 3.04
Surname4440 Name7952 2.87
Surname4441 Name1005 3.4
Surname4444 Name7635 2.9
Surname4448 Name5398 1.85
Surname4448 Name8753 4.27
Surname4449 Name8960 3.78
Surname445 Name6322 2.55
Surname4452 Name3502 3.45
Surname4454 Name5534 3.9
Surname4461 Name9084 2.17
Surname4462 Name8559 4.19
Surname4467 Name3174 2.08
Surname4468 Name8934 2.73
Surname447 Name8538 2.84
Surname4472 Name7853 3.78
Surname4473 Name1165 4.9
Surname4475 Name9762 4
Surname4476 Name8980 4.3
Surname4476 Name1525 4.66
Surname4476 Name2036 2.5
