SURNAME NAME FINAL_POINTS 
Surname2682 Name8763 5.2
Surname2684 Name518 5.75
Surname2686 Name7310 7.05
Surname2687 Name5617 7.35
Surname2688 Name3702 6.35
Surname2689 Name7450 5.97
Surname269 Name6032 7.8
Surname2691 Name9503 6.34
Surname2694 Name882 6.3
Surname2696 Name7652 5
Surname2698 Name665 7.3
Surname2700 Name8959 5.4
Surname2700 Name1880 6
Surname2702 Name3040 7.43
Surname2704 Name2266 6.34
Surname2708 Name5724 5.3
Surname271 Name917 6.7
Surname271 Name8329 7.56
Surname2710 Name5274 5.1
Surname2711 Name8824 5.7
Surname2711 Name5610 7.97
Surname2711 Name2122 6.4
Surname2712 Name6853 7.31
Surname2712 Name8348 6.7
Surname2713 Name1382 7.13
Surname2714 Name6201 6.57
Surname2717 Name8751 5.53
Surname2717 Name2754 6.44
Surname2719 Name9178 7.28
Surname2720 Name8256 6.63
Surname2725 Name9846 6.8
Surname2727 Name9923 5.97
Surname2727 Name6016 6.5
Surname2733 Name3403 6.48
Surname2734 Name7059 6.35
Surname2735 Name1022 7.03
Surname2737 Name9421 7.5
Surname2738 Name5827 7.15
Surname2739 Name8850 5.5
Surname2741 Name6699 7.28
Surname2743 Name8053 5.33
Surname2744 Name8679 5.05
Surname2749 Name9724 6.98
Surname2749 Name8239 6.8
Surname2750 Name7026 5.6
Surname2751 Name5935 7.54
Surname2751 Name437 5.7
Surname2754 Name8668 7.8
Surname2754 Name3408 5.15
Surname2755 Name4234 6.1
Surname2761 Name7487 6.64
Surname2761 Name418 6.8
Surname2764 Name8988 6.43
Surname2765 Name5308 6.1
Surname2765 Name3499 6.34
Surname2766 Name4748 5.91
Surname2768 Name7478 6.66
Surname2768 Name9163 7.45
Surname2769 Name2601 6.2
Surname277 Name4699 7.44
Surname2773 Name8336 5.3
Surname2773 Name3722 5.39
Surname2776 Name9335 5.55
Surname2777 Name6293 5.25
Surname2777 Name1721 7.4
Surname2778 Name4663 6.29
Surname2784 Name2607 7.55
Surname2784 Name967 7.86
Surname2787 Name1373 6.1
Surname2790 Name8416 6.67
Surname2792 Name2192 6.68
Surname2793 Name5607 5.93
Surname2793 Name5103 7.9
Surname2793 Name1837 7.65
Surname2795 Name2201 5.7
Surname2799 Name1046 6.27
Surname2800 Name1551 5.27
Surname2807 Name1798 5.9
Surname2807 Name4351 7.4
Surname2811 Name7926 7.1
Surname2811 Name4463 5.25
Surname2815 Name3847 5.08
Surname2815 Name2613 6.1
Surname2816 Name2834 7.21
Surname282 Name7138 5
Surname282 Name804 5.55
Surname2821 Name9784 5
Surname2823 Name3675 5.2
Surname2827 Name9585 8.01
Surname2827 Name6238 7.5
Surname2828 Name4808 5.91
Surname283 Name9749 5.09
Surname2830 Name5870 6.19
Surname2832 Name2156 6.63
Surname2833 Name2952 7.46
Surname2834 Name2601 5.3
Surname2836 Name6247 5.85
Surname284 Name7380 7.56
Surname2841 Name2338 5.99
Surname2852 Name8422 6.7
Surname2855 Name5075 7.6
Surname2855 Name1967 7.45
Surname2857 Name7215 6.4
Surname2858 Name7429 6.75
Surname2858 Name6418 5.17
Surname2859 Name7522 5.7
Surname2859 Name2457 7.92
Surname2868 Name3 6.55
Surname2868 Name7527 6.06
Surname2873 Name5874 6.4
Surname2873 Name7287 6.1
Surname2879 Name175 6.09
Surname288 Name2634 6.8
Surname2880 Name9764 5.8
Surname2880 Name81 6.18
Surname2886 Name3607 6.7
Surname2887 Name4969 8.01
Surname2888 Name7506 6.38
Surname289 Name7241 5.4
Surname2891 Name1333 5.55
Surname2893 Name5679 6.53
Surname2896 Name7831 7.18
Surname2896 Name2197 7.7
Surname2900 Name6058 7.95
Surname2906 Name1462 7.95
Surname2908 Name496 5.8
Surname2909 Name8247 6.9
Surname291 Name1110 6.1
Surname291 Name7307 6.58
Surname2911 Name3657 6.7
Surname2913 Name1615 8.1
Surname2913 Name1629 7.32
Surname2915 Name747 7.5
Surname2919 Name3463 6.95
Surname2919 Name7757 7.89
Surname2928 Name1380 6.8
Surname293 Name2824 6.8
Surname2932 Name3114 7.55
Surname2934 Name935 8.4
Surname2934 Name9085 6.73
Surname2936 Name7441 7.4
Surname294 Name4102 5.63
Surname2940 Name7551 7.4
Surname2944 Name1186 7.56
Surname2947 Name5769 6
Surname295 Name3449 6.37
Surname2955 Name3531 5.5
Surname2956 Name3034 6.85
Surname2956 Name6938 7.86
Surname296 Name9710 6.4
Surname2960 Name4117 7.6
Surname2964 Name5014 5
Surname2967 Name4517 7.23
Surname2968 Name1748 6.55
Surname2971 Name2089 7.06
Surname2972 Name6478 6.98
Surname2972 Name9931 8.03
Surname2974 Name7090 5.4
Surname2975 Name7828 7.48
Surname2977 Name75 6.55
Surname2978 Name9814 8.8
Surname2983 Name9622 8
Surname2985 Name5316 6.2
Surname2986 Name6395 6.28
Surname2988 Name8224 5.19
Surname2990 Name5292 7.95
Surname2990 Name3292 6.66
Surname2992 Name3960 6.4
Surname2993 Name170 6.2
Surname2994 Name2772 6.62
Surname2997 Name8166 5.51
Surname2998 Name7589 5.88
Surname2999 Name7577 5.65
Surname2999 Name3331 6.34
Surname3 Name5855 6.12
Surname300 Name1112 6.46
Surname3000 Name2670 7.3
Surname3001 Name5381 7.25
Surname3001 Name6065 6.27
Surname3001 Name4314 7.8
Surname3006 Name4435 7.4
Surname3006 Name8371 5
Surname3007 Name3060 6.29
Surname3008 Name9550 5.7
Surname301 Name9167 6.27
Surname3010 Name1866 6.34
Surname3012 Name856 8.13
Surname3012 Name7415 7.36
Surname3014 Name2909 6.93
Surname3015 Name7729 5.56
Surname3016 Name1187 7.93
Surname3021 Name4096 5.58
Surname3024 Name3765 5.92
Surname3026 Name7608 7.09
Surname3026 Name6385 6.92
Surname3027 Name3627 7.33
Surname3028 Name3271 6.57
Surname3028 Name3545 7.86
Surname3029 Name7991 7.36
Surname3032 Name3481 7.97
Surname3032 Name5889 8.55
Surname3034 Name971 5.46
Surname3041 Name1884 6.58
Surname3044 Name346 5.7
Surname3049 Name3830 6.3
Surname3055 Name5539 8.5
Surname3056 Name8769 7.3
Surname3059 Name1661 5.97
Surname306 Name5836 6.1
Surname3065 Name1182 7.7
Surname3065 Name1268 6.1
Surname3065 Name5942 6.87
Surname3066 Name4225 5.36
Surname3069 Name4529 7.49
Surname3069 Name9147 5.45
Surname3071 Name5683 5.37
Surname3074 Name6240 6.34
Surname3076 Name1111 5.61
Surname3077 Name6775 5.9
Surname3078 Name4257 5.19
Surname3078 Name7111 7.41
Surname3079 Name7669 7.77
Surname3080 Name2003 5
Surname3080 Name9465 6.55
Surname3085 Name7699 6.4
Surname309 Name8459 7.23
Surname309 Name9543 7.19
Surname309 Name7742 7.93
Surname3090 Name792 6.4
Surname3095 Name4444 7.7
Surname3095 Name8123 6.63
Surname3099 Name3977 6.66
Surname31 Name4172 7.15
Surname3100 Name7920 5.2
Surname3100 Name4044 6.55
Surname3102 Name7332 5.12
Surname3106 Name8735 6.7
Surname3107 Name707 7.5
Surname3109 Name9367 7.85
Surname3112 Name6010 7.8
Surname3113 Name9166 5.34
Surname3113 Name6009 6.8
Surname3113 Name4112 6.27
Surname3114 Name506 7.12
Surname3114 Name3751 6.97
Surname3116 Name581 7.35
Surname3119 Name5113 7.5
Surname3124 Name51 5.23
Surname3126 Name5471 6.75
Surname3127 Name1325 6.84
Surname3129 Name6593 5.47
Surname313 Name4860 5.21
Surname313 Name4583 7.25
Surname3131 Name3834 5.95
Surname3141 Name392 5.6
Surname3142 Name7835 7.44
Surname3142 Name9337 5.7
Surname3142 Name3120 6.97
Surname3149 Name134 5.9
Surname315 Name2960 6.34
Surname3150 Name9680 5.48
Surname3152 Name8177 5.55
Surname3154 Name9544 5.5
Surname3155 Name5582 6.4
Surname3158 Name8733 6.15
Surname3162 Name8305 6.76
Surname3162 Name7916 5.93
Surname3163 Name4667 5.43
Surname3164 Name9805 5.58
Surname3165 Name611 5.23
Surname3166 Name5421 8.1
Surname3168 Name1325 8.1
Surname3170 Name9934 7.5
Surname3170 Name4898 7.58
Surname3178 Name8036 6.9
Surname318 Name48 7.55
Surname3180 Name5142 5.95
Surname3180 Name9567 7.56
Surname3185 Name4025 7.25
Surname319 Name4889 7.69
Surname319 Name160 6.88
Surname3190 Name9254 7.55
Surname3190 Name9302 5.09
Surname3193 Name8118 6.76
Surname3195 Name1755 5.91
Surname3195 Name4071 6.82
Surname3196 Name8314 5.7
Surname3196 Name626 5.05
Surname3198 Name6095 5.78
Surname3200 Name4134 6.85
Surname3201 Name3981 5.6
Surname3201 Name8201 7.5
Surname3202 Name6606 7.43
Surname3204 Name6997 6.44
Surname3205 Name4249 6.48
Surname3208 Name7211 5.26
Surname3210 Name2191 5.03
Surname3211 Name2636 8.4
Surname3214 Name4706 7.86
Surname3214 Name4742 6.05
Surname3217 Name6345 6.4
Surname3217 Name8513 5.08
Surname322 Name5443 7.3
Surname3220 Name1748 8.22
Surname3223 Name8771 7
Surname3224 Name5219 6.15
Surname3226 Name1603 5
Surname3227 Name924 6.48
Surname3234 Name5410 6.6
Surname3234 Name6825 5.63
Surname3238 Name362 5
Surname324 Name2584 7.57
Surname3247 Name4471 7.11
Surname3247 Name6149 5.1
Surname325 Name3718 7.93
Surname3252 Name3974 6.9
Surname3253 Name903 7.35
Surname3253 Name568 5.53
Surname3255 Name7594 5.67
Surname3260 Name3953 7.92
Surname3265 Name5916 8.06
Surname3266 Name2961 8.44
Surname3267 Name9638 5.7
Surname3269 Name9606 5.47
Surname3270 Name7907 5
Surname3272 Name4691 5.4
Surname3272 Name600 7.75
Surname3273 Name2703 6.45
Surname3273 Name7581 7.06
Surname3274 Name4714 7.28
Surname3276 Name6337 7.28
Surname3281 Name4674 6
Surname3282 Name7556 5.1
Surname3284 Name7176 6.83
Surname3284 Name2075 8.25
Surname3286 Name6938 5.74
Surname3287 Name1995 6.86
Surname3287 Name7047 6.3
Surname3288 Name4354 7.25
Surname3288 Name7495 5.6
Surname3292 Name5528 6.4
Surname3296 Name9558 7.8
Surname3303 Name6535 6.63
Surname3304 Name1866 6
Surname3308 Name3037 8.06
Surname3309 Name870 8
Surname331 Name1374 5.85
Surname331 Name5209 7
Surname3311 Name2507 6.73
Surname3311 Name5158 7.56
Surname3313 Name3136 7.67
Surname3318 Name2938 6.8
Surname3323 Name9281 7.5
Surname3326 Name1420 5
Surname3327 Name2764 5.82
Surname3328 Name1948 7.33
Surname3336 Name5816 5.3
Surname3338 Name6240 7.7
Surname3341 Name2686 6.31
Surname3342 Name8252 7.52
Surname3342 Name2207 6.05
Surname3345 Name1088 7.44
Surname3345 Name5881 7.73
Surname3348 Name4119 6.85
Surname335 Name8264 6.81
Surname335 Name8557 8.6
Surname3355 Name2677 5.4
Surname3358 Name4972 5.6
Surname3362 Name9334 5.23
Surname3365 Name5721 7.8
Surname3368 Name9342 6.14
Surname337 Name4474 5.08
Surname3371 Name8382 5.31
Surname3375 Name6665 5.55
Surname3376 Name8148 7.88
Surname3376 Name4430 5.63
Surname3377 Name3985 8.52
Surname3378 Name9646 5.9
Surname3380 Name4618 6.18
Surname3381 Name2373 6.44
Surname3385 Name329 6.15
Surname3387 Name172 7.2
Surname3389 Name1923 5.3
Surname339 Name6564 6.31
Surname3391 Name672 7.4
Surname3392 Name3931 6.68
Surname3393 Name9694 7.25
Surname3396 Name8676 7.16
Surname3399 Name3588 7.65
Surname340 Name6361 5.8
Surname3402 Name1567 5.6
Surname3403 Name7609 5.93
Surname341 Name5924 6.2
Surname3413 Name9644 7.4
Surname3416 Name8389 5.58
Surname3418 Name4575 6.92
Surname3421 Name7567 7.76
Surname3427 Name6471 5.27
Surname3429 Name9733 5.1
Surname3430 Name6701 5.06
Surname3439 Name4718 7.44
Surname3439 Name3511 8.15
Surname344 Name7250 6.6
Surname344 Name7349 5.15
Surname3442 Name595 5
Surname3445 Name2293 5.3
Surname3447 Name6800 5.3
Surname3450 Name2439 7.8
Surname3450 Name6291 6.2
Surname3451 Name5302 6.18
Surname3452 Name637 5.28
Surname3452 Name5722 5.46
Surname3453 Name9141 7
Surname3453 Name343 7.95
Surname3456 Name9407 8.55
Surname3460 Name4372 8.7
Surname3461 Name3202 5.15
Surname3461 Name913 6.88
Surname3467 Name5150 6.8
Surname3468 Name1494 6.65
Surname3471 Name8017 7.9
Surname3475 Name6815 7.95
Surname3476 Name345 5.63
Surname3476 Name3853 5.1
Surname3477 Name9946 7.6
Surname3477 Name6837 6.7
Surname3479 Name8761 7.9
Surname3481 Name7774 7.26
Surname3488 Name3939 7.75
Surname3488 Name4067 6.55
Surname3492 Name9814 6.5
Surname3492 Name8735 7.58
Surname3498 Name1491 7.93
Surname3499 Name8677 5.38
Surname3499 Name5655 7.1
Surname350 Name7544 5.15
Surname3500 Name2536 6.12
Surname3503 Name9988 7.06
Surname3504 Name9192 7.28
Surname3504 Name4042 7.2
Surname3505 Name721 7.25
Surname3507 Name7568 5.3
Surname3508 Name793 7.1
Surname3509 Name426 6.16
Surname3510 Name8366 7.3
Surname3523 Name7377 7.89
Surname3523 Name4645 5.17
Surname3525 Name5987 7.98
Surname3527 Name5012 6.92
Surname3530 Name2159 5.7
Surname3531 Name8571 5.84
Surname3532 Name6325 6.07
Surname3534 Name8973 8.07
Surname3536 Name248 7.1
Surname3538 Name9854 6.74
Surname3539 Name5140 6.93
Surname3542 Name3111 7.97
Surname3543 Name8710 5.6
Surname3544 Name4344 7.7
Surname3546 Name9 5.23
Surname3552 Name4218 5.58
Surname3552 Name820 7.6
Surname3554 Name4094 6.6
Surname3556 Name7370 5.6
Surname3557 Name6043 7.5
Surname3560 Name1951 6.16
Surname3565 Name4392 5.1
Surname3565 Name960 7.4
Surname3567 Name8999 5.74
Surname3570 Name4252 5.18
Surname3574 Name7789 7.1
Surname3575 Name7690 6.36
Surname3575 Name4531 5.53
Surname3577 Name4434 6.83
Surname3580 Name3709 8.6
Surname3583 Name4154 7.67
Surname3584 Name1445 7.5
Surname3584 Name2239 5.1
Surname3586 Name4561 5.48
Surname3588 Name4752 5.65
Surname3590 Name6078 7.1
Surname3592 Name9151 6.58
Surname3595 Name6239 7.65
Surname3598 Name6893 5.74
Surname3599 Name9568 8
Surname3601 Name2390 5.9
Surname3602 Name16 5.15
Surname3604 Name114 5.2
Surname3604 Name4348 7.8
Surname3605 Name2249 7.33
Surname3605 Name3279 8.1
Surname3608 Name4238 7.84
Surname3611 Name470 7.85
Surname3612 Name9827 5.05
Surname3614 Name6946 5.59
Surname3615 Name2123 7.88
Surname3615 Name3873 5.11
Surname362 Name6893 6.93
Surname3620 Name8144 8.1
Surname3623 Name4544 7.73
Surname3624 Name2673 5
Surname3624 Name9009 6.44
Surname3625 Name9370 8.46
Surname3627 Name6114 7.19
Surname3632 Name8777 5.5
Surname3634 Name8690 6.65
Surname3636 Name9183 7.85
Surname364 Name6931 7.9
Surname3641 Name4845 5.4
Surname3642 Name2282 7.4
Surname3645 Name1481 5.9
Surname3645 Name1448 7.62
Surname3647 Name9596 7.58
Surname3648 Name2622 5.83
Surname3648 Name2203 5
Surname3649 Name7997 7.1
Surname3652 Name9813 6.48
Surname3656 Name2459 8.16
Surname3658 Name5548 6.83
Surname3661 Name8583 6.95
Surname3663 Name8223 8.82
Surname3666 Name4352 6.92
Surname3666 Name7375 5.85
Surname3667 Name7651 6.8
Surname3667 Name4515 5.55
Surname3669 Name7019 6.23
Surname3669 Name6839 7.7
Surname3669 Name4189 5.3
Surname3671 Name1316 6.5
Surname3672 Name4755 8.51
Surname3673 Name2204 5.95
Surname3675 Name6337 7.55
Surname3677 Name3943 5.25
Surname3677 Name8719 6.6
Surname368 Name2376 6.46
Surname368 Name1525 6.4
Surname368 Name1120 6.53
Surname3680 Name5330 7.5
Surname3681 Name7821 5.1
Surname3681 Name4512 6.76
Surname3682 Name6833 5.55
Surname3688 Name2163 5.4
Surname3689 Name9140 6.45
Surname3689 Name6180 6.14
Surname3693 Name8777 6.55
Surname3694 Name4793 7.8
Surname3697 Name9598 6.1
Surname3699 Name2103 7.28
Surname370 Name6689 5.6
Surname3700 Name4010 6
Surname3701 Name4775 7.61
Surname3702 Name1834 8.25
Surname3703 Name5048 7.1
Surname3706 Name9697 6
Surname3707 Name4320 6.9
Surname3708 Name7174 5.55
Surname3709 Name7666 6.4
Surname3712 Name905 7.16
Surname3713 Name2346 6
Surname3717 Name4767 5.87
Surname3717 Name9411 7.16
Surname3721 Name7737 8.4
Surname3722 Name9001 5.59
Surname373 Name5389 5.99
Surname373 Name6916 5.05
Surname373 Name2008 5.5
Surname3730 Name9472 7.33
Surname3733 Name5538 7
Surname3735 Name2125 7.15
Surname3736 Name9654 5.57
Surname3737 Name9556 6.9
Surname3739 Name893 7.7
Surname374 Name1069 7.7
Surname3742 Name2931 5
Surname3743 Name5051 6.63
Surname3744 Name2738 5.9
Surname3745 Name7956 7.89
Surname3746 Name4864 6.55
Surname3748 Name4791 7.4
Surname3748 Name990 5.93
Surname375 Name6337 8.28
Surname375 Name4269 5.85
Surname3750 Name3782 7.67
Surname3751 Name829 6.9
Surname3753 Name1855 7.84
Surname3757 Name9504 7.07
Surname3758 Name4815 6.7
Surname3758 Name10 5
Surname3760 Name2896 5.4
Surname3762 Name5188 7.54
Surname3762 Name6413 7.87
Surname3766 Name3785 6.18
Surname3767 Name6960 5.55
Surname377 Name5835 6.76
Surname3778 Name9724 7.85
Surname3778 Name7196 6.22
Surname3778 Name6139 6.4
Surname3779 Name8523 7.2
Surname3781 Name8466 6.2
Surname3792 Name5013 5.45
Surname3796 Name4177 7.9
Surname38 Name5237 7.8
Surname3800 Name7290 6.81
Surname3803 Name6907 5.58
Surname3807 Name9627 5.98
Surname381 Name3699 7.2
Surname3818 Name9092 6.95
Surname3818 Name7103 5.1
Surname3820 Name7944 7.06
Surname3821 Name7215 5.95
Surname3825 Name9125 5.53
Surname3826 Name6271 8.1
Surname3826 Name7357 6.73
Surname3826 Name5616 5.7
Surname3826 Name719 8.1
Surname3831 Name6535 5.77
Surname3833 Name9407 6.43
Surname3835 Name7445 7.1
Surname3837 Name6163 7.92
Surname3837 Name8315 8.44
Surname384 Name3945 6.3
Surname3840 Name9366 6.8
Surname3841 Name2839 5.39
Surname3841 Name2722 7
Surname3846 Name4874 5.64
Surname3851 Name9859 5.34
Surname3857 Name4436 5.85
Surname3859 Name2729 6.8
Surname386 Name2392 8.3
Surname3860 Name7846 7.33
Surname3864 Name2085 7.95
Surname3865 Name9366 5.81
Surname3867 Name6293 6.24
Surname387 Name844 5.5
Surname3870 Name5396 5.25
Surname3876 Name2386 6
Surname3878 Name9316 7.5
Surname388 Name9065 7.2
Surname3882 Name417 8.18
Surname3887 Name3646 5.75
Surname3887 Name7791 6.7
Surname3889 Name4288 5.18
Surname3891 Name1252 6.25
Surname3895 Name6962 6.84
Surname3896 Name123 8.36
Surname3899 Name4123 5.8
Surname3899 Name7802 8.13
Surname3899 Name7372 5.55
Surname390 Name3005 5.87
Surname3900 Name7388 7.62
Surname3900 Name4708 7.77
Surname3900 Name526 6.13
Surname3903 Name8080 7.5
Surname3904 Name1164 5.36
Surname3905 Name6788 6.4
Surname3906 Name7323 7.4
Surname3909 Name4933 6.58
Surname3910 Name2718 7.4
Surname3912 Name9749 6.97
Surname3917 Name3658 5.46
Surname3918 Name9324 6.53
Surname3918 Name4565 7.21
Surname3918 Name4708 5.1
Surname392 Name3238 7.1
Surname392 Name1896 7.38
Surname3923 Name3435 5.7
Surname3924 Name6565 6.61
Surname3924 Name430 5.66
Surname3928 Name503 6.89
Surname3929 Name7030 6.3
Surname393 Name8132 5.87
Surname393 Name6566 6.31
Surname3930 Name5945 5.48
Surname3930 Name3332 6.34
Surname3930 Name3783 6.4
Surname3932 Name5428 5.83
Surname3932 Name4831 5.15
Surname3933 Name7625 7.97
Surname3935 Name8934 6.27
Surname3937 Name3217 8.25
Surname3937 Name2591 7.35
Surname3938 Name2411 6.37
Surname3939 Name5250 5.45
Surname3939 Name3974 5.6
Surname394 Name3403 6.6
Surname3940 Name408 5.89
Surname3940 Name4311 5
Surname3941 Name4136 6.9
Surname3943 Name5138 5.53
Surname3944 Name7763 6.3
Surname3951 Name3198 5
Surname3953 Name5449 6.41
Surname3953 Name9061 7.76
Surname3954 Name1348 5.55
Surname3958 Name743 7.04
Surname3958 Name6958 7.1
Surname3962 Name6516 6.9
Surname3963 Name6448 6.89
Surname3963 Name290 8.1
Surname3964 Name4096 6.64
Surname3968 Name8259 6.14
Surname3970 Name1468 6.01
Surname3970 Name3313 6
Surname3973 Name3724 5.88
Surname3977 Name7458 7.88
Surname3979 Name2714 7.91
Surname3980 Name7480 5.2
Surname3982 Name1057 6.8
Surname3985 Name2218 5.53
Surname3985 Name4968 7.86
Surname3986 Name4430 5.63
Surname3989 Name4407 7.85
Surname3992 Name2398 5.55
Surname3993 Name3934 8.85
Surname3993 Name1566 5.73
Surname3995 Name2437 7.92
Surname3996 Name5509 5.53
Surname3997 Name8029 6.6
Surname400 Name62 6.76
Surname400 Name6006 7.4
Surname4001 Name4190 7.53
Surname4001 Name343 5.95
Surname4007 Name8054 6.85
Surname4007 Name8180 5.27
Surname401 Name901 5
Surname401 Name3292 6.11
Surname4010 Name1650 5.55
Surname4017 Name7914 7.86
Surname4019 Name7559 6.93
Surname4023 Name3511 5.23
Surname4025 Name6483 5.15
Surname4026 Name1722 7.05
Surname4027 Name5584 5.08
Surname4028 Name3068 6.49
Surname4031 Name3658 7.9
Surname4032 Name5085 5.3
Surname4033 Name7842 5
Surname4035 Name4226 5.7
Surname4036 Name2848 6.4
Surname4036 Name5628 7
Surname4039 Name4205 5.75
Surname4039 Name8401 6.01
Surname404 Name448 6.3
Surname4040 Name2910 6.46
Surname4041 Name7368 6.27
Surname4043 Name8330 6.5
Surname4044 Name8957 6.17
Surname4045 Name4318 6.34
Surname4049 Name1229 7.25
Surname405 Name2449 5.2
Surname4050 Name8508 6.36
Surname4050 Name8713 6.31
Surname4059 Name57 7.14
Surname406 Name2054 7.8
Surname4063 Name5357 8.33
Surname4067 Name7853 5.17
Surname4067 Name3649 5.07
Surname4071 Name3060 6.15
Surname4074 Name9085 5.82
Surname4075 Name6910 6.7
Surname4077 Name7171 6.75
Surname4078 Name8740 5.88
Surname4086 Name172 7.63
Surname4090 Name544 5.55
Surname4095 Name6359 6.62
Surname4096 Name8349 6.04
Surname4096 Name3058 7.91
Surname4099 Name7140 6.74
Surname4102 Name6059 7.5
Surname4106 Name1472 6.03
Surname411 Name8674 5.3
Surname4111 Name4263 5.05
Surname4112 Name6384 7.55
Surname4116 Name8033 7.7
Surname4118 Name5412 5.61
Surname4118 Name3733 7.22
Surname4121 Name6145 6.6
Surname4122 Name3794 7.1
Surname4122 Name1589 5
Surname4125 Name3345 7.65
Surname4127 Name7908 7.45
Surname4127 Name7359 6.63
Surname4132 Name6440 7.01
Surname4134 Name9314 5.7
Surname4135 Name8270 5.64
Surname4136 Name7016 7.37
Surname4136 Name403 6.34
Surname4139 Name9391 6.52
Surname4139 Name1213 7.13
Surname4141 Name3385 8.07
Surname4141 Name6562 8
Surname4141 Name4096 6.89
Surname4143 Name7904 7.1
Surname4146 Name454 6.95
Surname4146 Name5090 5.6
Surname4147 Name4451 6.7
Surname4149 Name4487 8.1
Surname4149 Name5257 7.92
Surname415 Name5911 5.25
Surname4150 Name7108 6.4
Surname4150 Name1582 6.23
Surname4150 Name5464 6.7
Surname4150 Name5864 7.88
Surname4151 Name6680 7.05
Surname4151 Name2157 6.73
Surname4154 Name8661 8.1
Surname4154 Name1914 6.85
Surname4154 Name4890 7.4
Surname4158 Name2551 7.76
Surname4158 Name5400 5.33
Surname4163 Name2660 6.29
Surname4163 Name7907 5.1
Surname4164 Name8731 7.98
Surname4165 Name8355 7.1
Surname4166 Name776 6.32
Surname4167 Name1034 5.8
Surname4167 Name3268 7.93
Surname4174 Name78 7.21
Surname4175 Name9889 6.9
Surname4175 Name168 8.25
Surname4176 Name909 5.46
Surname4180 Name7101 5.11
Surname4183 Name4565 6.4
Surname4189 Name3518 6.1
Surname419 Name8730 5.91
Surname4191 Name7770 5.64
Surname4192 Name2112 6.57
Surname4192 Name2160 5.85
Surname4197 Name3207 6.9
Surname4199 Name9887 5.8
Surname420 Name1503 6.65
Surname4203 Name8651 7.1
Surname4204 Name5463 7.74
Surname4206 Name5184 5.8
Surname4206 Name2160 6.89
Surname4209 Name2758 8.1
Surname4209 Name8702 6.25
Surname4211 Name310 5.38
Surname4213 Name6382 6.17
Surname4215 Name2473 5.27
Surname4216 Name681 7.8
Surname4218 Name980 6.66
Surname4219 Name9735 5.28
Surname4225 Name7988 5.73
Surname4226 Name9677 8
Surname4249 Name5388 5.93
Surname425 Name2086 7.49
Surname425 Name9680 7.8
Surname4252 Name3167 7.34
Surname4259 Name7391 5.87
Surname4260 Name775 5.1
Surname4262 Name2581 7.3
Surname427 Name1319 7.1
Surname4276 Name9544 5.91
Surname4276 Name1416 7.55
Surname4278 Name5220 5.63
Surname4278 Name4241 6.12
Surname428 Name5456 7.2
Surname4282 Name4437 7.41
Surname4282 Name7712 5.35
Surname4284 Name2746 6.6
Surname4284 Name8110 7.03
Surname4285 Name1651 7.55
Surname4287 Name9454 5.33
Surname4289 Name4571 6.47
Surname4293 Name6936 7.7
Surname4294 Name2948 7.67
Surname4296 Name4768 8.33
Surname4306 Name9723 7.03
Surname4307 Name7022 5.54
Surname431 Name2622 5.51
Surname4311 Name191 6.97
Surname4311 Name9374 5.5
Surname4312 Name9717 7.04
Surname4313 Name1113 5
Surname4317 Name6669 6.44
Surname4318 Name5680 5
Surname4323 Name1608 7.65
Surname4327 Name4673 5.15
Surname4329 Name645 5.27
Surname4329 Name1263 5.93
Surname433 Name9204 7.7
Surname4330 Name2395 6.63
Surname4331 Name5596 6.48
Surname4333 Name7209 5.2
Surname434 Name8935 7.27
Surname4341 Name2280 6.34
Surname4342 Name690 6.97
Surname4343 Name4295 6.06
Surname4343 Name2039 5.52
Surname435 Name9007 6.19
Surname4350 Name6470 5.5
Surname4350 Name4025 5.48
Surname4351 Name4798 7.13
Surname4351 Name6551 7.31
Surname4358 Name5174 7.1
Surname4363 Name8344 5.5
Surname4367 Name3732 8.03
Surname4370 Name6552 6.93
Surname4375 Name8679 6.3
Surname4375 Name8876 6.12
Surname4376 Name8873 5.53
Surname4376 Name6931 7.89
Surname4378 Name3064 6.44
Surname4379 Name2118 5
Surname438 Name4405 5.4
Surname4380 Name5616 7
Surname4381 Name2646 7.75
Surname4382 Name3159 6.77
Surname4382 Name3374 6.06
Surname4383 Name1710 6.86
Surname4385 Name1465 5
Surname4389 Name7823 7.4
Surname439 Name3505 7.53
Surname4391 Name3913 5.75
Surname440 Name4544 6.6
Surname440 Name9175 8.04
Surname4401 Name2140 6.23
Surname4404 Name766 7.55
Surname4405 Name7136 7.9
Surname4406 Name1765 7.8
Surname4409 Name6458 6.7
Surname4409 Name6509 7.73
Surname4409 Name9152 7.07
Surname4411 Name3018 7.1
Surname4412 Name7341 7.23
Surname4413 Name5063 6.04
Surname4414 Name943 6.96
Surname4414 Name2861 7.95
Surname4417 Name4741 5.3
Surname442 Name5763 5.6
Surname4425 Name5039 5
Surname4427 Name8795 7.95
Surname4429 Name6759 6.33
Surname4434 Name590 6.4
Surname4437 Name8119 7.5
Surname4438 Name8572 5.85
Surname4438 Name6018 6.4
Surname4440 Name7792 8.1
Surname4440 Name8153 7.15
Surname4442 Name8979 7.73
Surname4442 Name9013 6.17
Surname4449 Name9484 5.03
Surname4450 Name9683 5.4
Surname4451 Name8018 8.2
Surname4451 Name57 5.58
Surname4452 Name9085 5.61
Surname4453 Name5470 8.65
Surname4454 Name6168 7.33
Surname4462 Name8303 5.9
